time_s,row,col,cx_m,cy_m,elev_i_deg,snr_i_dB,sinr_i_dB,elev_i1_deg,snr_i1_dB,sinr_i1_dB,best_sat
0.900000,2,1,-28284.271,0.000,54.2235,8.1814,-6.8607,-9.4853,-999.0000,-999.0000,0
0.900000,2,2,0.000,0.000,54.2235,8.3664,-7.0483,-9.4853,-999.0000,-999.0000,0
0.900000,2,3,28284.271,0.000,54.2235,8.3930,-6.8139,-9.4853,-999.0000,-999.0000,0
0.900000,2,4,56568.542,0.000,54.2235,7.9087,-6.5288,-9.4853,-999.0000,-999.0000,0
0.900000,3,0,-56568.542,28284.271,54.2235,4.7715,-6.8297,-9.4853,-999.0000,-999.0000,0
0.900000,3,1,-28284.271,28284.271,54.2235,6.3655,-5.5594,-9.4853,-999.0000,-999.0000,0
0.900000,3,2,0.000,28284.271,54.2235,6.7105,-5.7194,-9.4853,-999.0000,-999.0000,0
0.900000,3,3,28284.271,28284.271,54.2235,6.3603,-5.6867,-9.4853,-999.0000,-999.0000,0
0.900000,3,4,56568.542,28284.271,54.2235,5.6591,-5.4935,-9.4853,-999.0000,-999.0000,0
0.900000,4,0,-56568.542,56568.542,54.2235,-1.7911,-5.2675,-9.4853,-999.0000,-999.0000,0
0.900000,4,1,-28284.271,56568.542,54.2235,-3.3339,-7.5123,-9.4853,-999.0000,-999.0000,0
0.900000,4,2,0.000,56568.542,54.2235,-0.7820,-4.6036,-9.4853,-999.0000,-999.0000,0
0.900000,4,3,28284.271,56568.542,54.2235,-1.5681,-4.3727,-9.4853,-999.0000,-999.0000,0
0.900000,4,4,56568.542,56568.542,54.2235,-2.8209,-4.6849,-9.4853,-999.0000,-999.0000,0
1.000000,0,0,-56568.542,-56568.542,54.2613,-2.6578,-4.2686,-9.4807,-999.0000,-999.0000,0
1.000000,0,1,-28284.271,-56568.542,54.2613,-2.0384,-4.3695,-9.4807,-999.0000,-999.0000,0
1.000000,0,2,0.000,-56568.542,54.2613,-1.2954,-3.7500,-9.4807,-999.0000,-999.0000,0
1.000000,0,3,28284.271,-56568.542,54.2613,-6.4989,-9.0770,-9.4807,-999.0000,-999.0000,0
1.000000,0,4,56568.542,-56568.542,54.2613,-5.4967,-7.2461,-9.4807,-999.0000,-999.0000,0
1.000000,1,0,-56568.542,-28284.271,54.2613,6.2223,-5.1855,-9.4807,-999.0000,-999.0000,0
1.000000,1,1,-28284.271,-28284.271,54.2613,6.0516,-6.5258,-9.4807,-999.0000,-999.0000,0
1.000000,1,2,0.000,-28284.271,54.2613,7.0379,-5.5760,-9.4807,-999.0000,-999.0000,0
1.000000,1,3,28284.271,-28284.271,54.2613,6.8024,-5.2627,-9.4807,-999.0000,-999.0000,0
1.000000,1,4,56568.542,-28284.271,54.2613,4.4612,-7.2585,-9.4807,-999.0000,-999.0000,0
1.000000,2,0,-56568.542,0.000,54.2613,7.9544,-6.2015,-9.4807,-999.0000,-999.0000,0
1.000000,2,1,-28284.271,0.000,54.2613,8.1849,-6.8562,-9.4807,-999.0000,-999.0000,0
1.000000,2,2,0.000,0.000,54.2613,8.3701,-7.0431,-9.4807,-999.0000,-999.0000,0
1.000000,2,3,28284.271,0.000,54.2613,8.3967,-6.8099,-9.4807,-999.0000,-999.0000,0
1.000000,2,4,56568.542,0.000,54.2613,7.9117,-6.5262,-9.4807,-999.0000,-999.0000,0
1.000000,3,0,-56568.542,28284.271,54.2613,4.7686,-6.8212,-9.4807,-999.0000,-999.0000,0
1.000000,3,1,-28284.271,28284.271,54.2613,6.3727,-5.5390,-9.4807,-999.0000,-999.0000,0
1.000000,3,2,0.000,28284.271,54.2613,6.7186,-5.7035,-9.4807,-999.0000,-999.0000,0
1.000000,3,3,28284.271,28284.271,54.2613,6.3667,-5.6756,-9.4807,-999.0000,-999.0000,0
1.000000,3,4,56568.542,28284.271,54.2613,5.7031,-5.4831,-9.4807,-999.0000,-999.0000,0
1.000000,4,0,-56568.542,56568.542,54.2613,-1.8017,-5.2519,-9.4807,-999.0000,-999.0000,0
1.000000,4,1,-28284.271,56568.542,54.2613,-3.3540,-7.5157,-9.4807,-999.0000,-999.0000,0
1.000000,4,2,0.000,56568.542,54.2613,-0.7758,-4.5782,-9.4807,-999.0000,-999.0000,0
1.000000,4,3,28284.271,56568.542,54.2613,-1.5704,-4.3577,-9.4807,-999.0000,-999.0000,0
1.000000,4,4,56568.542,56568.542,54.2613,-2.8341,-4.6830,-9.4807,-999.0000,-999.0000,0
1.100000,0,0,-56568.542,-56568.542,54.2992,-2.6664,-4.2735,-9.4761,-999.0000,-999.0000,0
1.100000,0,1,-28284.271,-56568.542,54.2992,-2.0350,-4.3583,-9.4761,-999.0000,-999.0000,0
1.100000,0,2,0.000,-56568.542,54.2992,-1.2783,-3.7265,-9.4761,-999.0000,-999.0000,0
1.100000,0,3,28284.271,-56568.542,54.2992,-6.5067,-9.0830,-9.4761,-999.0000,-999.0000,0
1.100000,0,4,56568.542,-56568.542,54.2992,-5.5113,-7.2607,-9.4761,-999.0000,-999.0000,0
1.100000,1,0,-56568.542,-28284.271,54.2992,6.2352,-5.1691,-9.4761,-999.0000,-999.0000,0
1.100000,1,1,-28284.271,-28284.271,54.2992,6.0526,-6.5227,-9.4761,-999.0000,-999.0000,0
1.100000,1,2,0.000,-28284.271,54.2992,7.0460,-5.5590,-9.4761,-999.0000,-999.0000,0
1.100000,1,3,28284.271,-28284.271,54.2992,6.8115,-5.2384,-9.4761,-999.0000,-999.0000,0
1.100000,1,4,56568.542,-28284.271,54.2992,4.4642,-7.2420,-9.4761,-999.0000,-999.0000,0
1.100000,2,0,-56568.542,0.000,54.2992,7.9577,-6.1981,-9.4761,-999.0000,-999.0000,0
1.100000,2,1,-28284.271,0.000,54.2992,8.1885,-6.8516,-9.4761,-999.0000,-999.0000,0
1.100000,2,2,0.000,0.000,54.2992,8.3738,-7.0379,-9.4761,-999.0000,-999.0000,0
1.100000,2,3,28284.271,0.000,54.2992,8.4003,-6.8058,-9.4761,-999.0000,-999.0000,0
1.100000,2,4,56568.542,0.000,54.2992,7.9147,-6.5236,-9.4761,-999.0000,-999.0000,0
1.100000,3,0,-56568.542,28284.271,54.2992,4.7657,-6.8126,-9.4761,-999.0000,-999.0000,0
1.100000,3,1,-28284.271,28284.271,54.2992,6.3799,-5.5186,-9.4761,-999.0000,-999.0000,0
1.100000,3,2,0.000,28284.271,54.2992,6.7266,-5.6876,-9.4761,-999.0000,-999.0000,0
1.100000,3,3,28284.271,28284.271,54.2992,6.3730,-5.6645,-9.4761,-999.0000,-999.0000,0
1.100000,3,4,56568.542,28284.271,54.2992,5.7070,-5.4758,-9.4761,-999.0000,-999.0000,0
1.100000,4,0,-56568.542,56568.542,54.2992,-1.8123,-5.2367,-9.4761,-999.0000,-999.0000,0
1.100000,4,1,-28284.271,56568.542,54.2992,-3.3741,-7.5195,-9.4761,-999.0000,-999.0000,0
1.100000,4,2,0.000,56568.542,54.2992,-0.7694,-4.5530,-9.4761,-999.0000,-999.0000,0
1.100000,4,3,28284.271,56568.542,54.2992,-1.5726,-4.3430,-9.4761,-999.0000,-999.0000,0
1.100000,4,4,56568.542,56568.542,54.2992,-2.8473,-4.6813,-9.4761,-999.0000,-999.0000,0
1.200000,0,0,-56568.542,-56568.542,54.3370,-2.6749,-4.2787,-9.4715,-999.0000,-999.0000,0
1.200000,0,1,-28284.271,-56568.542,54.3370,-2.0314,-4.3474,-9.4715,-999.0000,-999.0000,0
1.200000,0,2,0.000,-56568.542,54.3370,-1.2610,-3.7034,-9.4715,-999.0000,-999.0000,0
1.200000,0,3,28284.271,-56568.542,54.3370,-6.5143,-9.0896,-9.4715,-999.0000,-999.0000,0
1.200000,0,4,56568.542,-56568.542,54.3370,-5.5259,-7.2758,-9.4715,-999.0000,-999.0000,0
1.200000,1,0,-56568.542,-28284.271,54.3370,6.2482,-5.1526,-9.4715,-999.0000,-999.0000,0
1.200000,1,1,-28284.271,-28284.271,54.3370,6.0535,-6.5197,-9.4715,-999.0000,-999.0000,0
1.200000,1,2,0.000,-28284.271,54.3370,7.0540,-5.5420,-9.4715,-999.0000,-999.0000,0
1.200000,1,3,28284.271,-28284.271,54.3370,6.8207,-5.2141,-9.4715,-999.0000,-999.0000,0
1.200000,1,4,56568.542,-28284.271,54.3370,4.4673,-7.2254,-9.4715,-999.0000,-999.0000,0
1.200000,2,0,-56568.542,0.000,54.3370,7.9610,-6.1946,-9.4715,-999.0000,-999.0000,0
1.200000,2,1,-28284.271,0.000,54.3370,8.1920,-6.8469,-9.4715,-999.0000,-999.0000,0
1.200000,2,2,0.000,0.000,54.3370,8.3774,-7.0327,-9.4715,-999.0000,-999.0000,0
1.200000,2,3,28284.271,0.000,54.3370,8.4039,-6.8017,-9.4715,-999.0000,-999.0000,0
1.200000,2,4,56568.542,0.000,54.3370,7.9176,-6.5209,-9.4715,-999.0000,-999.0000,0
1.200000,3,0,-56568.542,28284.271,54.3370,4.7628,-6.8041,-9.4715,-999.0000,-999.0000,0
1.200000,3,1,-28284.271,28284.271,54.3370,6.3871,-5.4981,-9.4715,-999.0000,-999.0000,0
1.200000,3,2,0.000,28284.271,54.3370,6.7347,-5.6717,-9.4715,-999.0000,-999.0000,0
1.200000,3,3,28284.271,28284.271,54.3370,6.3794,-5.6533,-9.4715,-999.0000,-999.0000,0
1.200000,3,4,56568.542,28284.271,54.3370,5.7109,-5.4685,-9.4715,-999.0000,-999.0000,0
1.200000,4,0,-56568.542,56568.542,54.3370,-1.8229,-5.2217,-9.4715,-999.0000,-999.0000,0
1.200000,4,1,-28284.271,56568.542,54.3370,-3.3821,-7.5095,-9.4715,-999.0000,-999.0000,0
1.200000,4,2,0.000,56568.542,54.3370,-0.7630,-4.5280,-9.4715,-999.0000,-999.0000,0
1.200000,4,3,28284.271,56568.542,54.3370,-1.5748,-4.3285,-9.4715,-999.0000,-999.0000,0
1.200000,4,4,56568.542,56568.542,54.3370,-2.8604,-4.6798,-9.4715,-999.0000,-999.0000,0
1.300000,0,0,-56568.542,-56568.542,54.3748,-2.6834,-4.2841,-9.4669,-999.0000,-999.0000,0
1.300000,0,1,-28284.271,-56568.542,54.3748,-2.0278,-4.3368,-9.4669,-999.0000,-999.0000,0
1.300000,0,2,0.000,-56568.542,54.3748,-1.2437,-3.6806,-9.4669,-999.0000,-999.0000,0
1.300000,0,3,28284.271,-56568.542,54.3748,-6.5220,-9.0966,-9.4669,-999.0000,-999.0000,0
1.300000,0,4,56568.542,-56568.542,54.3748,-5.5403,-7.2914,-9.4669,-999.0000,-999.0000,0
1.300000,1,0,-56568.542,-28284.271,54.3748,6.2611,-5.1362,-9.4669,-999.0000,-999.0000,0
1.300000,1,1,-28284.271,-28284.271,54.3748,6.0545,-6.5167,-9.4669,-999.0000,-999.0000,0
1.300000,1,2,0.000,-28284.271,54.3748,7.0620,-5.5251,-9.4669,-999.0000,-999.0000,0
1.300000,1,3,28284.271,-28284.271,54.3748,6.8299,-5.1897,-9.4669,-999.0000,-999.0000,0
1.300000,1,4,56568.542,-28284.271,54.3748,4.4703,-7.2087,-9.4669,-999.0000,-999.0000,0
1.300000,2,0,-56568.542,0.000,54.3748,7.9643,-6.1911,-9.4669,-999.0000,-999.0000,0
1.300000,2,1,-28284.271,0.000,54.3748,8.1955,-6.8423,-9.4669,-999.0000,-999.0000,0
1.300000,2,2,0.000,0.000,54.3748,8.3811,-7.0274,-9.4669,-999.0000,-999.0000,0
1.300000,2,3,28284.271,0.000,54.3748,8.4075,-6.7976,-9.4669,-999.0000,-999.0000,0
1.300000,2,4,56568.542,0.000,54.3748,7.9206,-6.5183,-9.4669,-999.0000,-999.0000,0
1.300000,3,0,-56568.542,28284.271,54.3748,4.7599,-6.7955,-9.4669,-999.0000,-999.0000,0
1.300000,3,1,-28284.271,28284.271,54.3748,6.3943,-5.4777,-9.4669,-999.0000,-999.0000,0
1.300000,3,2,0.000,28284.271,54.3748,6.7428,-5.6558,-9.4669,-999.0000,-999.0000,0
1.300000,3,3,28284.271,28284.271,54.3748,6.3857,-5.6422,-9.4669,-999.0000,-999.0000,0
1.300000,3,4,56568.542,28284.271,54.3748,5.7149,-5.4612,-9.4669,-999.0000,-999.0000,0
1.300000,4,0,-56568.542,56568.542,54.3748,-1.8335,-5.2071,-9.4669,-999.0000,-999.0000,0
1.300000,4,1,-28284.271,56568.542,54.3748,-3.3886,-7.4980,-9.4669,-999.0000,-999.0000,0
1.300000,4,2,0.000,56568.542,54.3748,-0.7566,-4.5032,-9.4669,-999.0000,-999.0000,0
1.300000,4,3,28284.271,56568.542,54.3748,-1.5769,-4.3143,-9.4669,-999.0000,-999.0000,0
1.300000,4,4,56568.542,56568.542,54.3748,-2.8735,-4.6785,-9.4669,-999.0000,-999.0000,0
1.400000,0,0,-56568.542,-56568.542,54.4127,-2.6918,-4.2896,-9.4623,-999.0000,-999.0000,0
1.400000,0,1,-28284.271,-56568.542,54.4127,-2.0240,-4.3265,-9.4623,-999.0000,-999.0000,0
1.400000,0,2,0.000,-56568.542,54.4127,-1.2263,-3.6581,-9.4623,-999.0000,-999.0000,0
1.400000,0,3,28284.271,-56568.542,54.4127,-6.5295,-9.1041,-9.4623,-999.0000,-999.0000,0
1.400000,0,4,56568.542,-56568.542,54.4127,-5.5547,-7.3075,-9.4623,-999.0000,-999.0000,0
1.400000,1,0,-56568.542,-28284.271,54.4127,6.2740,-5.1197,-9.4623,-999.0000,-999.0000,0
1.400000,1,1,-28284.271,-28284.271,54.4127,6.0554,-6.5137,-9.4623,-999.0000,-999.0000,0
1.400000,1,2,0.000,-28284.271,54.4127,7.0700,-5.5081,-9.4623,-999.0000,-999.0000,0
1.400000,1,3,28284.271,-28284.271,54.4127,6.8391,-5.1652,-9.4623,-999.0000,-999.0000,0
1.400000,1,4,56568.542,-28284.271,54.4127,4.4734,-7.1920,-9.4623,-999.0000,-999.0000,0
1.400000,2,0,-56568.542,0.000,54.4127,7.9676,-6.1877,-9.4623,-999.0000,-999.0000,0
1.400000,2,1,-28284.271,0.000,54.4127,8.1990,-6.8376,-9.4623,-999.0000,-999.0000,0
1.400000,2,2,0.000,0.000,54.4127,8.3848,-7.0221,-9.4623,-999.0000,-999.0000,0
1.400000,2,3,28284.271,0.000,54.4127,8.4111,-6.7935,-9.4623,-999.0000,-999.0000,0
1.400000,2,4,56568.542,0.000,54.4127,7.9235,-6.5156,-9.4623,-999.0000,-999.0000,0
1.400000,3,0,-56568.542,28284.271,54.4127,4.7570,-6.7869,-9.4623,-999.0000,-999.0000,0
1.400000,3,1,-28284.271,28284.271,54.4127,6.4015,-5.4571,-9.4623,-999.0000,-999.0000,0
1.400000,3,2,0.000,28284.271,54.4127,6.7509,-5.6398,-9.4623,-999.0000,-999.0000,0
1.400000,3,3,28284.271,28284.271,54.4127,6.3921,-5.6311,-9.4623,-999.0000,-999.0000,0
1.400000,3,4,56568.542,28284.271,54.4127,5.7189,-5.4539,-9.4623,-999.0000,-999.0000,0
1.400000,4,0,-56568.542,56568.542,54.4127,-1.8441,-5.1928,-9.4623,-999.0000,-999.0000,0
1.400000,4,1,-28284.271,56568.542,54.4127,-3.3952,-7.4868,-9.4623,-999.0000,-999.0000,0
1.400000,4,2,0.000,56568.542,54.4127,-0.7501,-4.4786,-9.4623,-999.0000,-999.0000,0
1.400000,4,3,28284.271,56568.542,54.4127,-1.5789,-4.3003,-9.4623,-999.0000,-999.0000,0
1.400000,4,4,56568.542,56568.542,54.4127,-2.8866,-4.6775,-9.4623,-999.0000,-999.0000,0
1.500000,0,0,-56568.542,-56568.542,54.4505,-2.7001,-4.2953,-9.4577,-999.0000,-999.0000,0
1.500000,0,1,-28284.271,-56568.542,54.4505,-2.0202,-4.3164,-9.4577,-999.0000,-999.0000,0
1.500000,0,2,0.000,-56568.542,54.4505,-1.2087,-3.6358,-9.4577,-999.0000,-999.0000,0
1.500000,0,3,28284.271,-56568.542,54.4505,-6.5371,-9.1121,-9.4577,-999.0000,-999.0000,0
1.500000,0,4,56568.542,-56568.542,54.4505,-5.5690,-7.3241,-9.4577,-999.0000,-999.0000,0
1.500000,1,0,-56568.542,-28284.271,54.4505,6.2869,-5.1033,-9.4577,-999.0000,-999.0000,0
1.500000,1,1,-28284.271,-28284.271,54.4505,6.0564,-6.5108,-9.4577,-999.0000,-999.0000,0
1.500000,1,2,0.000,-28284.271,54.4505,7.0780,-5.4912,-9.4577,-999.0000,-999.0000,0
1.500000,1,3,28284.271,-28284.271,54.4505,6.8483,-5.1407,-9.4577,-999.0000,-999.0000,0
1.500000,1,4,56568.542,-28284.271,54.4505,4.4764,-7.1753,-9.4577,-999.0000,-999.0000,0
1.500000,2,0,-56568.542,0.000,54.4505,7.9709,-6.1841,-9.4577,-999.0000,-999.0000,0
1.500000,2,1,-28284.271,0.000,54.4505,8.2025,-6.8329,-9.4577,-999.0000,-999.0000,0
1.500000,2,2,0.000,0.000,54.4505,8.3884,-7.0168,-9.4577,-999.0000,-999.0000,0
1.500000,2,3,28284.271,0.000,54.4505,8.4147,-6.7893,-9.4577,-999.0000,-999.0000,0
1.500000,2,4,56568.542,0.000,54.4505,7.9264,-6.5130,-9.4577,-999.0000,-999.0000,0
1.500000,3,0,-56568.542,28284.271,54.4505,4.7540,-6.7783,-9.4577,-999.0000,-999.0000,0
1.500000,3,1,-28284.271,28284.271,54.4505,6.4088,-5.4366,-9.4577,-999.0000,-999.0000,0
1.500000,3,2,0.000,28284.271,54.4505,6.7589,-5.6240,-9.4577,-999.0000,-999.0000,0
1.500000,3,3,28284.271,28284.271,54.4505,6.3985,-5.6200,-9.4577,-999.0000,-999.0000,0
1.500000,3,4,56568.542,28284.271,54.4505,5.7228,-5.4466,-9.4577,-999.0000,-999.0000,0
1.500000,4,0,-56568.542,56568.542,54.4505,-1.8547,-5.1789,-9.4577,-999.0000,-999.0000,0
1.500000,4,1,-28284.271,56568.542,54.4505,-3.4016,-7.4759,-9.4577,-999.0000,-999.0000,0
1.500000,4,2,0.000,56568.542,54.4505,-0.7435,-4.4542,-9.4577,-999.0000,-999.0000,0
1.500000,4,3,28284.271,56568.542,54.4505,-1.5809,-4.2866,-9.4577,-999.0000,-999.0000,0
1.500000,4,4,56568.542,56568.542,54.4505,-2.8997,-4.6766,-9.4577,-999.0000,-999.0000,0
1.600000,0,0,-56568.542,-56568.542,54.4883,-2.7084,-4.3011,-9.4530,-999.0000,-999.0000,0
1.600000,0,1,-28284.271,-56568.542,54.4883,-2.0163,-4.3067,-9.4530,-999.0000,-999.0000,0
1.600000,0,2,0.000,-56568.542,54.4883,-1.1911,-3.6139,-9.4530,-999.0000,-999.0000,0
1.600000,0,3,28284.271,-56568.542,54.4883,-6.5446,-9.1205,-9.4530,-999.0000,-999.0000,0
1.600000,0,4,56568.542,-56568.542,54.4883,-5.5833,-7.3411,-9.4530,-999.0000,-999.0000,0
1.600000,1,0,-56568.542,-28284.271,54.4883,6.2999,-5.0868,-9.4530,-999.0000,-999.0000,0
1.600000,1,1,-28284.271,-28284.271,54.4883,6.0574,-6.5078,-9.4530,-999.0000,-999.0000,0
1.600000,1,2,0.000,-28284.271,54.4883,7.0860,-5.4743,-9.4530,-999.0000,-999.0000,0
1.600000,1,3,28284.271,-28284.271,54.4883,6.8575,-5.1161,-9.4530,-999.0000,-999.0000,0
1.600000,1,4,56568.542,-28284.271,54.4883,4.4795,-7.1584,-9.4530,-999.0000,-999.0000,0
1.600000,2,0,-56568.542,0.000,54.4883,7.9741,-6.1806,-9.4530,-999.0000,-999.0000,0
1.600000,2,1,-28284.271,0.000,54.4883,8.2059,-6.8281,-9.4530,-999.0000,-999.0000,0
1.600000,2,2,0.000,0.000,54.4883,8.3921,-7.0114,-9.4530,-999.0000,-999.0000,0
1.600000,2,3,28284.271,0.000,54.4883,8.4182,-6.7851,-9.4530,-999.0000,-999.0000,0
1.600000,2,4,56568.542,0.000,54.4883,7.9293,-6.5103,-9.4530,-999.0000,-999.0000,0
1.600000,3,0,-56568.542,28284.271,54.4883,4.7511,-6.7696,-9.4530,-999.0000,-999.0000,0
1.600000,3,1,-28284.271,28284.271,54.4883,6.4160,-5.4160,-9.4530,-999.0000,-999.0000,0
1.600000,3,2,0.000,28284.271,54.4883,6.7670,-5.6080,-9.4530,-999.0000,-999.0000,0
1.600000,3,3,28284.271,28284.271,54.4883,6.4049,-5.6089,-9.4530,-999.0000,-999.0000,0
1.600000,3,4,56568.542,28284.271,54.4883,5.7268,-5.4393,-9.4530,-999.0000,-999.0000,0
1.600000,4,0,-56568.542,56568.542,54.4883,-1.8652,-5.1653,-9.4530,-999.0000,-999.0000,0
1.600000,4,1,-28284.271,56568.542,54.4883,-3.4081,-7.4653,-9.4530,-999.0000,-999.0000,0
1.600000,4,2,0.000,56568.542,54.4883,-0.7368,-4.4300,-9.4530,-999.0000,-999.0000,0
1.600000,4,3,28284.271,56568.542,54.4883,-1.5828,-4.2731,-9.4530,-999.0000,-999.0000,0
1.600000,4,4,56568.542,56568.542,54.4883,-2.9128,-4.6760,-9.4530,-999.0000,-999.0000,0
1.700000,0,0,-56568.542,-56568.542,54.5261,-2.7167,-4.3072,-9.4484,-999.0000,-999.0000,0
1.700000,0,1,-28284.271,-56568.542,54.5261,-2.0123,-4.2972,-9.4484,-999.0000,-999.0000,0
1.700000,0,2,0.000,-56568.542,54.5261,-1.1734,-3.5923,-9.4484,-999.0000,-999.0000,0
1.700000,0,3,28284.271,-56568.542,54.5261,-6.5521,-9.1294,-9.4484,-999.0000,-999.0000,0
1.700000,0,4,56568.542,-56568.542,54.5261,-5.5974,-7.3585,-9.4484,-999.0000,-999.0000,0
1.700000,1,0,-56568.542,-28284.271,54.5261,6.3128,-5.0704,-9.4484,-999.0000,-999.0000,0
1.700000,1,1,-28284.271,-28284.271,54.5261,6.0583,-6.5048,-9.4484,-999.0000,-999.0000,0
1.700000,1,2,0.000,-28284.271,54.5261,7.0939,-5.4575,-9.4484,-999.0000,-999.0000,0
1.700000,1,3,28284.271,-28284.271,54.5261,6.8668,-5.0915,-9.4484,-999.0000,-999.0000,0
1.700000,1,4,56568.542,-28284.271,54.5261,4.4827,-7.1415,-9.4484,-999.0000,-999.0000,0
1.700000,2,0,-56568.542,0.000,54.5261,7.9774,-6.1771,-9.4484,-999.0000,-999.0000,0
1.700000,2,1,-28284.271,0.000,54.5261,8.2094,-6.8233,-9.4484,-999.0000,-999.0000,0
1.700000,2,2,0.000,0.000,54.5261,8.3957,-7.0061,-9.4484,-999.0000,-999.0000,0
1.700000,2,3,28284.271,0.000,54.5261,8.4218,-6.7809,-9.4484,-999.0000,-999.0000,0
1.700000,2,4,56568.542,0.000,54.5261,7.9321,-6.5077,-9.4484,-999.0000,-999.0000,0
1.700000,3,0,-56568.542,28284.271,54.5261,4.7481,-6.7610,-9.4484,-999.0000,-999.0000,0
1.700000,3,1,-28284.271,28284.271,54.5261,6.4233,-5.3954,-9.4484,-999.0000,-999.0000,0
1.700000,3,2,0.000,28284.271,54.5261,6.7750,-5.5922,-9.4484,-999.0000,-999.0000,0
1.700000,3,3,28284.271,28284.271,54.5261,6.4112,-5.5978,-9.4484,-999.0000,-999.0000,0
1.700000,3,4,56568.542,28284.271,54.5261,5.7308,-5.4320,-9.4484,-999.0000,-999.0000,0
1.700000,4,0,-56568.542,56568.542,54.5261,-1.8758,-5.1520,-9.4484,-999.0000,-999.0000,0
1.700000,4,1,-28284.271,56568.542,54.5261,-3.4145,-7.4551,-9.4484,-999.0000,-999.0000,0
1.700000,4,2,0.000,56568.542,54.5261,-0.7301,-4.4060,-9.4484,-999.0000,-999.0000,0
1.700000,4,3,28284.271,56568.542,54.5261,-1.5846,-4.2598,-9.4484,-999.0000,-999.0000,0
1.700000,4,4,56568.542,56568.542,54.5261,-2.9258,-4.6756,-9.4484,-999.0000,-999.0000,0
1.800000,0,0,-56568.542,-56568.542,54.5640,-2.7249,-4.3134,-9.4438,-999.0000,-999.0000,0
1.800000,0,1,-28284.271,-56568.542,54.5640,-2.0082,-4.2880,-9.4438,-999.0000,-999.0000,0
1.800000,0,2,0.000,-56568.542,54.5640,-1.1556,-3.5710,-9.4438,-999.0000,-999.0000,0
1.800000,0,3,28284.271,-56568.542,54.5640,-6.5595,-9.1387,-9.4438,-999.0000,-999.0000,0
1.800000,0,4,56568.542,-56568.542,54.5640,-5.6115,-7.3765,-9.4438,-999.0000,-999.0000,0
1.800000,1,0,-56568.542,-28284.271,54.5640,6.3257,-5.0540,-9.4438,-999.0000,-999.0000,0
1.800000,1,1,-28284.271,-28284.271,54.5640,6.0593,-6.5019,-9.4438,-999.0000,-999.0000,0
1.800000,1,2,0.000,-28284.271,54.5640,7.1019,-5.4406,-9.4438,-999.0000,-999.0000,0
1.800000,1,3,28284.271,-28284.271,54.5640,6.8760,-5.0668,-9.4438,-999.0000,-999.0000,0
1.800000,1,4,56568.542,-28284.271,54.5640,4.4858,-7.1246,-9.4438,-999.0000,-999.0000,0
1.800000,2,0,-56568.542,0.000,54.5640,7.9806,-6.1735,-9.4438,-999.0000,-999.0000,0
1.800000,2,1,-28284.271,0.000,54.5640,8.2129,-6.8185,-9.4438,-999.0000,-999.0000,0
1.800000,2,2,0.000,0.000,54.5640,8.3993,-7.0006,-9.4438,-999.0000,-999.0000,0
1.800000,2,3,28284.271,0.000,54.5640,8.4254,-6.7766,-9.4438,-999.0000,-999.0000,0
1.800000,2,4,56568.542,0.000,54.5640,7.9350,-6.5050,-9.4438,-999.0000,-999.0000,0
1.800000,3,0,-56568.542,28284.271,54.5640,4.7451,-6.7524,-9.4438,-999.0000,-999.0000,0
1.800000,3,1,-28284.271,28284.271,54.5640,6.4305,-5.3747,-9.4438,-999.0000,-999.0000,0
1.800000,3,2,0.000,28284.271,54.5640,6.7831,-5.5763,-9.4438,-999.0000,-999.0000,0
1.800000,3,3,28284.271,28284.271,54.5640,6.4176,-5.5867,-9.4438,-999.0000,-999.0000,0
1.800000,3,4,56568.542,28284.271,54.5640,5.7348,-5.4247,-9.4438,-999.0000,-999.0000,0
1.800000,4,0,-56568.542,56568.542,54.5640,-1.8863,-5.1391,-9.4438,-999.0000,-999.0000,0
1.800000,4,1,-28284.271,56568.542,54.5640,-3.4210,-7.4452,-9.4438,-999.0000,-999.0000,0
1.800000,4,2,0.000,56568.542,54.5640,-0.7233,-4.3822,-9.4438,-999.0000,-999.0000,0
1.800000,4,3,28284.271,56568.542,54.5640,-1.5864,-4.2469,-9.4438,-999.0000,-999.0000,0
1.800000,4,4,56568.542,56568.542,54.5640,-2.9388,-4.6754,-9.4438,-999.0000,-999.0000,0
1.900000,0,0,-56568.542,-56568.542,54.6018,-2.7330,-4.3198,-9.4392,-999.0000,-999.0000,0
1.900000,0,1,-28284.271,-56568.542,54.6018,-2.0041,-4.2791,-9.4392,-999.0000,-999.0000,0
1.900000,0,2,0.000,-56568.542,54.6018,-1.1377,-3.5500,-9.4392,-999.0000,-999.0000,0
1.900000,0,3,28284.271,-56568.542,54.6018,-6.5669,-9.1484,-9.4392,-999.0000,-999.0000,0
1.900000,0,4,56568.542,-56568.542,54.6018,-5.6255,-7.3948,-9.4392,-999.0000,-999.0000,0
1.900000,1,0,-56568.542,-28284.271,54.6018,6.3386,-5.0375,-9.4392,-999.0000,-999.0000,0
1.900000,1,1,-28284.271,-28284.271,54.6018,6.0603,-6.4989,-9.4392,-999.0000,-999.0000,0
1.900000,1,2,0.000,-28284.271,54.6018,7.1098,-5.4237,-9.4392,-999.0000,-999.0000,0
1.900000,1,3,28284.271,-28284.271,54.6018,6.8853,-5.0421,-9.4392,-999.0000,-999.0000,0
1.900000,1,4,56568.542,-28284.271,54.6018,4.4890,-7.1076,-9.4392,-999.0000,-999.0000,0
