user_id,x_m,y_m,z_m
85968,15795.427142650,-82580.103802174,-554.801198161
85969,16306.822893176,-82480.643727648,-554.801198161
85970,16817.592532041,-82378.016752182,-554.801198161
85971,17327.716447896,-82272.226816210,-554.801198161
85972,17837.175054182,-82163.277981608,-554.801198161
85973,18345.948789887,-82051.174431542,-554.801198161
85974,18854.018120292,-81935.920470305,-554.801198161
85975,19361.363537729,-81817.520523152,-554.801198161
85976,19867.965562321,-81695.979136130,-554.801198161
85977,20373.804742736,-81571.300975903,-554.801198161
85978,20878.861656931,-81443.490829576,-554.801198161
85979,21383.116912898,-81312.553604507,-554.801198161
85980,21886.551149413,-81178.494328120,-554.801198161
85981,22389.145036770,-81041.318147714,-554.801198161
85982,22890.879277534,-80901.030330262,-554.801198161
85983,23391.734607272,-80757.636262210,-554.801198161
85984,23891.691795302,-80611.141449274,-554.801198161
85985,24390.731645424,-80461.551516221,-554.801198161
85986,24888.834996659,-80308.872206660,-554.801198161
85987,25385.982723988,-80153.109382817,-554.801198161
85988,25882.155739083,-79994.269025314,-554.801198161
85989,26377.334991040,-79832.357232935,-554.801198161
85990,26871.501467112,-79667.380222394,-554.801198161
85991,27364.636193437,-79499.344328097,-554.801198161
85992,27856.720235769,-79328.256001898,-554.801198161
85993,28347.734700204,-79154.121812849,-554.801198161
85994,28837.660733905,-78976.948446954,-554.801198161
85995,29326.479525824,-78796.742706904,-554.801198161
85996,29814.172307428,-78613.511511823,-554.801198161
85997,30300.720353419,-78427.261896999,-554.801198161
85998,30786.104982451,-78238.001013613,-554.801198161
85999,31270.307557846,-78045.736128467,-554.801198161
86000,31753.309488316,-77850.474623703,-554.801198161
86001,32235.092228669,-77652.223996520,-554.801198161
86002,32715.637280526,-77450.991858888,-554.801198161
86003,33194.926193030,-77246.785937253,-554.801198161
86004,33672.940563554,-77039.614072242,-554.801198161
86005,34149.662038408,-76829.484218359,-554.801198161
86006,34625.072313544,-76616.404443685,-554.801198161
86007,35099.153135258,-76400.382929565,-554.801198161
86008,35571.886300892,-76181.427970293,-554.801198161
86009,36043.253659531,-75959.547972794,-554.801198161
86010,36513.237112701,-75734.751456304,-554.801198161
86011,36981.818615066,-75507.047052039,-554.801198161
86012,37448.980175116,-75276.443502867,-554.801198161
86013,37914.703855864,-75042.949662967,-554.801198161
86014,38378.971775528,-74806.574497498,-554.801198161
86015,38841.766108224,-74567.327082245,-554.801198161
86016,39303.069084644,-74325.216603278,-554.801198161
86017,39762.862992745,-74080.252356594,-554.801198161
86018,40221.130178424,-73832.443747765,-554.801198161
86019,40677.853046197,-73581.800291570,-554.801198161
86020,41133.014059877,-73328.331611639,-554.801198161
86021,41586.595743243,-73072.047440075,-554.801198161
86022,42038.580680717,-72812.957617085,-554.801198161
86023,42488.951518025,-72551.072090600,-554.801198161
86024,42937.690962871,-72286.400915895,-554.801198161
86025,43384.781785595,-72018.954255202,-554.801198161
86026,43830.206819838,-71748.742377318,-554.801198161
86027,44273.948963200,-71475.775657215,-554.801198161
86028,44715.991177898,-71200.064575636,-554.801198161
86029,45156.316491416,-70921.619718698,-554.801198161
86030,45594.907997162,-70640.451777483,-554.801198161
86031,46031.748855115,-70356.571547626,-554.801198161
86032,46466.822292468,-70069.989928904,-554.801198161
86033,46900.111604280,-69780.717924815,-554.801198161
86034,47331.600154109,-69488.766642156,-554.801198161
86035,47761.271374657,-69194.147290597,-554.801198161
86036,48189.108768402,-68896.871182251,-554.801198161
86037,48615.095908233,-68596.949731237,-554.801198161
86038,49039.216438082,-68294.394453245,-554.801198161
86039,49461.454073550,-67989.216965094,-554.801198161
86040,49881.792602533,-67681.428984282,-554.801198161
86041,50300.215885845,-67371.042328540,-554.801198161
86042,50716.707857836,-67058.068915377,-554.801198161
86043,51131.252527012,-66742.520761622,-554.801198161
86044,51543.833976644,-66424.409982962,-554.801198161
86045,51954.436365386,-66103.748793481,-554.801198161
86046,52363.043927876,-65780.549505183,-554.801198161
86047,52769.640975346,-65454.824527529,-554.801198161
86048,53174.211896225,-65126.586366951,-554.801198161
86049,53576.741156733,-64795.847626379,-554.801198161
86050,53977.213301483,-64462.621004755,-554.801198161
86051,54375.612954073,-64126.919296543,-554.801198161
86052,54771.924817674,-63788.755391241,-554.801198161
86053,55166.133675620,-63448.142272884,-554.801198161
86054,55558.224391992,-63105.093019547,-554.801198161
86055,55948.181912196,-62759.620802841,-554.801198161
86056,56335.991263547,-62411.738887408,-554.801198161
86057,56721.637555839,-62061.460630416,-554.801198161
86058,57105.105981916,-61708.799481036,-554.801198161
86059,57486.381818246,-61353.768979936,-554.801198161
86060,57865.450425481,-60996.382758757,-554.801198161
86061,58242.297249021,-60636.654539587,-554.801198161
86062,58616.907819575,-60274.598134438,-554.801198161
86063,58989.267753712,-59910.227444714,-554.801198161
86064,59359.362754417,-59543.556460679,-554.801198161
86065,59727.178611638,-59174.599260916,-554.801198161
86066,60092.701202833,-58803.370011791,-554.801198161
86067,60455.916493511,-58429.882966905,-554.801198161
86068,60816.810537771,-58054.152466549,-554.801198161
86069,61175.369478840,-57676.192937155,-554.801198161
86070,61531.579549600,-57296.018890738,-554.801198161
86071,61885.427073121,-56913.644924341,-554.801198161
86072,62236.898463184,-56529.085719476,-554.801198161
86073,62585.980224805,-56142.356041556,-554.801198161
86074,62932.658954749,-55753.470739334,-554.801198161
86075,63276.921342049,-55362.444744328,-554.801198161
86076,63618.754168513,-54969.293070248,-554.801198161
86077,63958.144309236,-54574.030812425,-554.801198161
86078,64295.078733101,-54176.673147222,-554.801198161
86079,64629.544503278,-53777.235331461,-554.801198161
86080,64961.528777725,-53375.732701831,-554.801198161
86081,65291.018809678,-52972.180674301,-554.801198161
86082,65618.001948141,-52566.594743528,-554.801198161
86083,65942.465638371,-52158.990482262,-554.801198161
86084,66264.397422364,-51749.383540749,-554.801198161
86085,66583.784939325,-51337.789646129,-554.801198161
86086,66900.615926154,-50924.224601831,-554.801198161
86087,67214.878217907,-50508.704286969,-554.801198161
86088,67526.559748266,-50091.244655732,-554.801198161
86089,67835.648550006,-49671.861736768,-554.801198161
86090,68142.132755450,-49250.571632572,-554.801198161
86091,68446.000596927,-48827.390518868,-554.801198161
86092,68747.240407222,-48402.334643984,-554.801198161
86093,69045.840620026,-47975.420328232,-554.801198161
86094,69341.789770378,-47546.663963281,-554.801198161
86095,69635.076495109,-47116.082011527,-554.801198161
86096,69925.689533272,-46683.691005457,-554.801198161
86097,70213.617726580,-46249.507547023,-554.801198161
86098,70498.850019834,-45813.548306996,-554.801198161
86099,70781.375461343,-45375.830024330,-554.801198161
86100,71061.183203349,-44936.369505519,-554.801198161
86101,71338.262502442,-44495.183623952,-554.801198161
86102,71612.602719972,-44052.289319263,-554.801198161
86103,71884.193322457,-43607.703596683,-554.801198161
86104,72153.023881990,-43161.443526387,-554.801198161
86105,72419.084076638,-42713.526242835,-554.801198161
86106,72682.363690836,-42263.968944120,-554.801198161
86107,72942.852615783,-41812.788891303,-554.801198161
86108,73200.540849828,-41360.003407752,-554.801198161
86109,73455.418498853,-40905.629878476,-554.801198161
86110,73707.475776658,-40449.685749458,-554.801198161
86111,73956.703005329,-39992.188526987,-554.801198161
86112,74203.090615617,-39533.155776982,-554.801198161
86113,74446.629147299,-39072.605124321,-554.801198161
86114,74687.309249546,-38610.554252163,-554.801198161
86115,74925.121681281,-38147.020901268,-554.801198161
86116,75160.057311532,-37682.022869317,-554.801198161
86117,75392.107119785,-37215.578010228,-554.801198161
86118,75621.262196327,-36747.704233473,-554.801198161
86119,75847.513742593,-36278.419503387,-554.801198161
86120,76070.853071498,-35807.741838478,-554.801198161
86121,76291.271607776,-35335.689310738,-554.801198161
86122,76508.760888306,-34862.280044950,-554.801198161
86123,76723.312562438,-34387.532217985,-554.801198161
86124,76934.918392312,-33911.464058114,-554.801198161
86125,77143.570253178,-33434.093844300,-554.801198161
86126,77349.260133705,-32955.439905500,-554.801198161
86127,77551.980136287,-32475.520619960,-554.801198161
86128,77751.722477352,-31994.354414511,-554.801198161
86129,77948.479487655,-31511.959763860,-554.801198161
86130,78142.243612576,-31028.355189881,-554.801198161
86131,78333.007412407,-30543.559260903,-554.801198161
86132,78520.763562643,-30057.590590998,-554.801198161
86133,78705.504854256,-29570.467839268,-554.801198161
86134,78887.224193978,-29082.209709125,-554.801198161
86135,79065.914604571,-28592.834947575,-554.801198161
86136,79241.569225092,-28102.362344497,-554.801198161
86137,79414.181311163,-27610.810731925,-554.801198161
86138,79583.744235224,-27118.198983320,-554.801198161
86139,79750.251486790,-26624.546012848,-554.801198161
86140,79913.696672701,-26129.870774654,-554.801198161
86141,80074.073517366,-25634.192262132,-554.801198161
86142,80231.375863007,-25137.529507201,-554.801198161
86143,80385.597669892,-24639.901579567,-554.801198161
86144,80536.733016569,-24141.327585997,-554.801198161
86145,80684.776100092,-23641.826669580,-554.801198161
86146,80829.721236247,-23141.418008998,-554.801198161
86147,80971.562859763,-22640.120817785,-554.801198161
86148,81110.295524536,-22137.954343591,-554.801198161
86149,81245.913903830,-21634.937867441,-554.801198161
86150,81378.412790482,-21131.090703000,-554.801198161
86151,81507.787097109,-20626.432195824,-554.801198161
86152,81634.031856294,-20120.981722624,-554.801198161
86153,81757.142220783,-19614.758690517,-554.801198161
86154,81877.113463669,-19107.782536285,-554.801198161
86155,81993.940978575,-18600.072725624,-554.801198161
86156,82107.620279827,-18091.648752402,-554.801198161
86157,82218.147002631,-17582.530137906,-554.801198161
86158,82325.516903236,-17072.736430095,-554.801198161
86159,82429.725859103,-16562.287202848,-554.801198161
86160,82530.769869057,-16051.202055213,-554.801198161
86161,82628.645053443,-15539.500610657,-554.801198161
86162,82723.347654278,-15027.202516306,-554.801198161
86163,82814.874035388,-14514.327442198,-554.801198161
86164,82903.220682557,-14000.895080525,-554.801198161
86165,82988.384203653,-13486.925144872,-554.801198161
86166,83070.361328766,-12972.437369470,-554.801198161
86167,83149.148910327,-12457.451508429,-554.801198161
86168,83224.743923232,-11941.987334986,-554.801198161
86169,83297.143464960,-11426.064640740,-554.801198161
86170,83366.344755680,-10909.703234899,-554.801198161
86171,83432.345138362,-10392.922943512,-554.801198161
86172,83495.142078875,-9875.743608714,-554.801198161
86173,83554.733166087,-9358.185087960,-554.801198161
86174,83611.116111958,-8840.267253265,-554.801198161
86175,83664.288751627,-8322.009990440,-554.801198161
86176,83714.249043492,-7803.433198329,-554.801198161
86177,83760.995069294,-7284.556788042,-554.801198161
86178,83804.525034188,-6765.400682197,-554.801198161
86179,83844.837266811,-6245.984814148,-554.801198161
86180,83881.930219346,-5726.329127224,-554.801198161
86181,83915.802467585,-5206.453573963,-554.801198161
86182,83946.452710979,-4686.378115342,-554.801198161
86183,83973.879772691,-4166.122720015,-554.801198161
86184,83998.082599640,-3645.707363548,-554.801198161
86185,84019.060262542,-3125.152027642,-554.801198161
86186,84036.811955945,-2604.476699380,-554.801198161
86187,84051.336998262,-2083.701370446,-554.801198161
86188,84062.634831792,-1562.846036369,-554.801198161
86189,84070.705022747,-1041.930695744,-554.801198161
86190,84075.547261268,-520.975349475,-554.801198161
86191,84574.630217868,0.000000000,-561.386221236
86192,84573.025612902,520.975209082,-561.386221236
86193,84568.211858892,1041.930649603,-561.386221236
86194,84560.189138498,1562.846553750,-561.386221236
86195,84548.957756143,2083.703155211,-561.386221236
86196,84534.518138006,2604.480689926,-561.386221236
86197,84516.870832003,3125.159396833,-561.386221236
86198,84496.016507766,3645.719518621,-561.386221236
86199,84471.955956618,4166.141302479,-561.386221236
86200,84444.690091545,4686.405000845,-561.386221236
86201,84414.219947158,5206.490872155,-561.386221236
86202,84380.546679656,5726.379181594,-561.386221236
86203,84343.671566782,6246.050201842,-561.386221236
86204,84303.596007771,6765.484213826,-561.386221236
86205,84260.321523305,7284.661507465,-561.386221236
86206,84213.849755446,7803.562382418,-561.386221236
86207,84164.182467579,8322.167148836,-561.386221236
86208,84111.321544345,8840.456128104,-561.386221236
86209,84055.268991567,9358.409653589,-561.386221236
86210,83996.026936177,9876.008071389,-561.386221236
86211,83933.597626132,10393.231741074,-561.386221236
86212,83867.983430331,10910.061036437,-561.386221236
86213,83799.186838525,11426.476346232,-561.386221236
86214,83727.210461222,11942.458074926,-561.386221236
86215,83652.057029586,12457.986643435,-561.386221236
86216,83573.729395337,12973.042489872,-561.386221236
86217,83492.230530642,13487.606070286,-561.386221236
86218,83407.563527999,14001.657859407,-561.386221236
86219,83319.731600123,14515.178351385,-561.386221236
86220,83228.738079824,15028.148060529,-561.386221236
86221,83134.586419877,15540.547522048,-561.386221236
86222,83037.280192897,16052.357292789,-561.386221236
86223,82936.823091197,16563.557951977,-561.386221236
86224,82833.218926653,17074.130101946,-561.386221236
86225,82726.471630556,17584.054368884,-561.386221236
86226,82616.585253464,18093.311403558,-561.386221236
86227,82503.563965050,18601.881882057,-561.386221236
86228,82387.412053939,19109.746506520,-561.386221236
86229,82268.133927553,19616.886005870,-561.386221236
86230,82145.734111934,20123.281136546,-561.386221236
86231,82020.217251582,20628.912683230,-561.386221236
86232,81891.588109271,21133.761459582,-561.386221236
86233,81759.851565874,21637.808308962,-561.386221236
86234,81625.012620172,22141.034105158,-561.386221236
86235,81487.076388672,22643.419753117,-561.386221236
86236,81346.048105404,23144.946189662,-561.386221236
86237,81201.933121730,23645.594384222,-561.386221236
86238,81054.736906136,24145.345339550,-561.386221236
86239,80904.465044028,24644.180092443,-561.386221236
86240,80751.123237516,25142.079714466,-561.386221236
86241,80594.717305202,25639.025312668,-561.386221236
86242,80435.253181956,26134.998030298,-561.386221236
86243,80272.736918693,26629.979047520,-561.386221236
86244,80107.174682141,27123.949582131,-561.386221236
86245,79938.572754610,27616.890890269,-561.386221236
86246,79766.937533750,28108.784267126,-561.386221236
86247,79592.275532313,28599.611047660,-561.386221236
86248,79414.593377900,29089.352607300,-561.386221236
86249,79233.897812715,29577.990362654,-561.386221236
86250,79050.195693306,30065.505772216,-561.386221236
86251,78863.493990304,30551.880337065,-561.386221236
86252,78673.799788163,31037.095601571,-561.386221236
86253,78481.120284887,31521.133154094,-561.386221236
86254,78285.462791758,32003.974627683,-561.386221236
86255,78086.834733057,32485.601700773,-561.386221236
86256,77885.243645788,32965.996097877,-561.386221236
86257,77680.697179385,33445.139590286,-561.386221236
86258,77473.203095426,33923.013996754,-561.386221236
86259,77262.769267336,34399.601184193,-561.386221236
86260,77049.403680090,34874.883068357,-561.386221236
86261,76833.114429911,35348.841614532,-561.386221236
86262,76613.909723959,35821.458838218,-561.386221236
86263,76391.797880023,36292.716805810,-561.386221236
86264,76166.787326205,36762.597635282,-561.386221236
86265,75938.886600598,37231.083496865,-561.386221236
86266,75708.104350964,37698.156613721,-561.386221236
86267,75474.449334405,38163.799262619,-561.386221236
86268,75237.930417031,38627.993774607,-561.386221236
86269,74998.556573625,39090.722535684,-561.386221236
86270,74756.336887299,39551.967987469,-561.386221236
86271,74511.280549152,40011.712627861,-561.386221236
86272,74263.396857923,40469.939011713,-561.386221236
86273,74012.695219631,40926.629751485,-561.386221236
86274,73759.185147226,41381.767517908,-561.386221236
86275,73502.876260226,41835.335040644,-561.386221236
86276,73243.778284348,42287.315108934,-561.386221236
86277,72981.901051144,42737.690572258,-561.386221236
86278,72717.254497624,43186.444340984,-561.386221236
86279,72449.848665881,43633.559387013,-561.386221236
86280,72179.693702712,44079.018744430,-561.386221236
86281,71906.799859227,44522.805510145,-561.386221236
86282,71631.177490466,44964.902844534,-561.386221236
86283,71352.837055004,45405.293972081,-561.386221236
86284,71071.789114552,45843.962182011,-561.386221236
86285,70788.044333560,46280.890828927,-561.386221236
86286,70501.613478809,46716.063333437,-561.386221236
86287,70212.507419004,47149.463182791,-561.386221236
86288,69920.737124363,47581.073931499,-561.386221236
86289,69626.313666197,48010.879201962,-561.386221236
86290,69329.248216495,48438.862685087,-561.386221236
86291,69029.552047493,48865.008140913,-561.386221236
86292,68727.236531254,49289.299399222,-561.386221236
86293,68422.313139232,49711.720360152,-561.386221236
86294,68114.793441837,50132.254994813,-561.386221236
86295,67804.689107997,50550.887345891,-561.386221236
86296,67492.011904714,50967.601528255,-561.386221236
86297,67176.773696621,51382.381729558,-561.386221236
86298,66858.986445525,51795.212210842,-561.386221236
86299,66538.662209961,52206.077307127,-561.386221236
86300,66215.813144728,52614.961428015,-561.386221236
86301,65890.451500432,53021.849058272,-561.386221236
86302,65562.589623020,53426.724758426,-561.386221236
86303,65232.239953308,53829.573165344,-561.386221236
86304,64899.415026515,54230.378992823,-561.386221236
86305,64564.127471784,54629.127032164,-561.386221236
86306,64226.390011702,55025.802152751,-561.386221236
86307,63886.215461821,55420.389302629,-561.386221236
86308,63543.616730164,55812.873509066,-561.386221236
86309,63198.606816746,56203.239879133,-561.386221236
86310,62851.198813072,56591.473600258,-561.386221236
86311,62501.405901644,56977.559940796,-561.386221236
86312,62149.241355459,57361.484250584,-561.386221236
86313,61794.718537508,57743.231961497,-561.386221236
86314,61437.850900266,58122.788588003,-561.386221236
86315,61078.651985184,58500.139727712,-561.386221236
86316,60717.135422173,58875.271061920,-561.386221236
86317,60353.314929089,59248.168356154,-561.386221236
86318,59987.204311211,59618.817460716,-561.386221236
86319,59618.817460716,59987.204311211,-561.386221236
86320,59248.168356154,60353.314929089,-561.386221236
86321,58875.271061920,60717.135422173,-561.386221236
86322,58500.139727712,61078.651985184,-561.386221236
86323,58122.788588003,61437.850900266,-561.386221236
86324,57743.231961497,61794.718537508,-561.386221236
86325,57361.484250584,62149.241355459,-561.386221236
86326,56977.559940796,62501.405901644,-561.386221236
86327,56591.473600258,62851.198813072,-561.386221236
86328,56203.239879133,63198.606816746,-561.386221236
86329,55812.873509066,63543.616730164,-561.386221236
86330,55420.389302629,63886.215461821,-561.386221236
86331,55025.802152751,64226.390011702,-561.386221236
86332,54629.127032164,64564.127471784,-561.386221236
86333,54230.378992823,64899.415026515,-561.386221236
86334,53829.573165344,65232.239953308,-561.386221236
86335,53426.724758426,65562.589623020,-561.386221236
86336,53021.849058272,65890.451500432,-561.386221236
86337,52614.961428015,66215.813144728,-561.386221236
86338,52206.077307127,66538.662209961,-561.386221236
86339,51795.212210842,66858.986445525,-561.386221236
86340,51382.381729558,67176.773696621,-561.386221236
86341,50967.601528255,67492.011904714,-561.386221236
86342,50550.887345891,67804.689107997,-561.386221236
86343,50132.254994813,68114.793441837,-561.386221236
86344,49711.720360152,68422.313139232,-561.386221236
86345,49289.299399222,68727.236531254,-561.386221236
86346,48865.008140913,69029.552047493,-561.386221236
86347,48438.862685087,69329.248216495,-561.386221236
86348,48010.879201962,69626.313666197,-561.386221236
86349,47581.073931499,69920.737124363,-561.386221236
86350,47149.463182791,70212.507419004,-561.386221236
86351,46716.063333437,70501.613478809,-561.386221236
86352,46280.890828927,70788.044333560,-561.386221236
86353,45843.962182011,71071.789114552,-561.386221236
86354,45405.293972081,71352.837055004,-561.386221236
86355,44964.902844534,71631.177490466,-561.386221236
86356,44522.805510145,71906.799859227,-561.386221236
86357,44079.018744430,72179.693702712,-561.386221236
86358,43633.559387013,72449.848665881,-561.386221236
86359,43186.444340984,72717.254497624,-561.386221236
86360,42737.690572258,72981.901051144,-561.386221236
86361,42287.315108934,73243.778284348,-561.386221236
86362,41835.335040644,73502.876260226,-561.386221236
86363,41381.767517908,73759.185147226,-561.386221236
86364,40926.629751485,74012.695219631,-561.386221236
86365,40469.939011713,74263.396857922,-561.386221236
86366,40011.712627861,74511.280549152,-561.386221236
86367,39551.967987469,74756.336887299,-561.386221236
86368,39090.722535684,74998.556573625,-561.386221236
86369,38627.993774607,75237.930417031,-561.386221236
86370,38163.799262619,75474.449334405,-561.386221236
86371,37698.156613721,75708.104350964,-561.386221236
86372,37231.083496865,75938.886600598,-561.386221236
86373,36762.597635282,76166.787326205,-561.386221236
86374,36292.716805810,76391.797880023,-561.386221236
86375,35821.458838218,76613.909723959,-561.386221236
86376,35348.841614532,76833.114429911,-561.386221236
86377,34874.883068357,77049.403680090,-561.386221236
86378,34399.601184193,77262.769267336,-561.386221236
86379,33923.013996754,77473.203095426,-561.386221236
86380,33445.139590286,77680.697179385,-561.386221236
86381,32965.996097877,77885.243645788,-561.386221236
86382,32485.601700773,78086.834733057,-561.386221236
86383,32003.974627683,78285.462791758,-561.386221236
86384,31521.133154094,78481.120284887,-561.386221236
86385,31037.095601571,78673.799788163,-561.386221236
86386,30551.880337065,78863.493990304,-561.386221236
86387,30065.505772216,79050.195693306,-561.386221236
86388,29577.990362655,79233.897812715,-561.386221236
86389,29089.352607300,79414.593377900,-561.386221236
86390,28599.611047660,79592.275532313,-561.386221236
86391,28108.784267126,79766.937533750,-561.386221236
86392,27616.890890269,79938.572754610,-561.386221236
86393,27123.949582131,80107.174682141,-561.386221236
86394,26629.979047520,80272.736918693,-561.386221236
86395,26134.998030298,80435.253181956,-561.386221236
86396,25639.025312668,80594.717305202,-561.386221236
86397,25142.079714466,80751.123237516,-561.386221236
86398,24644.180092443,80904.465044028,-561.386221236
86399,24145.345339550,81054.736906136,-561.386221236
86400,23645.594384222,81201.933121730,-561.386221236
86401,23144.946189662,81346.048105404,-561.386221236
86402,22643.419753117,81487.076388672,-561.386221236
86403,22141.034105158,81625.012620172,-561.386221236
86404,21637.808308962,81759.851565874,-561.386221236
86405,21133.761459582,81891.588109271,-561.386221236
86406,20628.912683230,82020.217251582,-561.386221236
86407,20123.281136546,82145.734111934,-561.386221236
86408,19616.886005870,82268.133927553,-561.386221236
86409,19109.746506520,82387.412053939,-561.386221236
86410,18601.881882057,82503.563965050,-561.386221236
86411,18093.311403558,82616.585253464,-561.386221236
86412,17584.054368884,82726.471630556,-561.386221236
86413,17074.130101946,82833.218926653,-561.386221236
86414,16563.557951977,82936.823091197,-561.386221236
86415,16052.357292789,83037.280192897,-561.386221236
86416,15540.547522048,83134.586419877,-561.386221236
86417,15028.148060529,83228.738079824,-561.386221236
86418,14515.178351385,83319.731600123,-561.386221236
86419,14001.657859407,83407.563527999,-561.386221236
86420,13487.606070286,83492.230530642,-561.386221236
86421,12973.042489872,83573.729395337,-561.386221236
86422,12457.986643435,83652.057029586,-561.386221236
86423,11942.458074926,83727.210461222,-561.386221236
86424,11426.476346232,83799.186838525,-561.386221236
86425,10910.061036437,83867.983430331,-561.386221236
86426,10393.231741074,83933.597626132,-561.386221236
86427,9876.008071389,83996.026936177,-561.386221236
86428,9358.409653589,84055.268991567,-561.386221236
86429,8840.456128104,84111.321544345,-561.386221236
86430,8322.167148836,84164.182467579,-561.386221236
86431,7803.562382418,84213.849755446,-561.386221236
86432,7284.661507465,84260.321523305,-561.386221236
86433,6765.484213826,84303.596007771,-561.386221236
86434,6246.050201842,84343.671566782,-561.386221236
86435,5726.379181594,84380.546679656,-561.386221236
86436,5206.490872155,84414.219947158,-561.386221236
86437,4686.405000845,84444.690091545,-561.386221236
86438,4166.141302479,84471.955956618,-561.386221236
86439,3645.719518621,84496.016507766,-561.386221236
86440,3125.159396833,84516.870832003,-561.386221236
86441,2604.480689926,84534.518138006,-561.386221236
86442,2083.703155211,84548.957756143,-561.386221236
86443,1562.846553750,84560.189138498,-561.386221236
86444,1041.930649603,84568.211858892,-561.386221236
86445,520.975209082,84573.025612902,-561.386221236
86446,0.000000000,84574.630217868,-561.386221236
86447,-520.975209082,84573.025612902,-561.386221236
86448,-1041.930649603,84568.211858892,-561.386221236
86449,-1562.846553750,84560.189138498,-561.386221236
86450,-2083.703155211,84548.957756143,-561.386221236
86451,-2604.480689926,84534.518138006,-561.386221236
86452,-3125.159396833,84516.870832003,-561.386221236
86453,-3645.719518621,84496.016507766,-561.386221236
86454,-4166.141302479,84471.955956618,-561.386221236
86455,-4686.405000845,84444.690091545,-561.386221236
86456,-5206.490872155,84414.219947158,-561.386221236
86457,-5726.379181594,84380.546679656,-561.386221236
86458,-6246.050201842,84343.671566782,-561.386221236
86459,-6765.484213826,84303.596007771,-561.386221236
86460,-7284.661507465,84260.321523305,-561.386221236
86461,-7803.562382418,84213.849755446,-561.386221236
86462,-8322.167148836,84164.182467579,-561.386221236
86463,-8840.456128104,84111.321544345,-561.386221236
86464,-9358.409653589,84055.268991567,-561.386221236
86465,-9876.008071389,83996.026936177,-561.386221236
86466,-10393.231741074,83933.597626132,-561.386221236
86467,-10910.061036437,83867.983430331,-561.386221236
86468,-11426.476346232,83799.186838525,-561.386221236
86469,-11942.458074926,83727.210461222,-561.386221236
86470,-12457.986643435,83652.057029586,-561.386221236
86471,-12973.042489872,83573.729395337,-561.386221236
86472,-13487.606070286,83492.230530642,-561.386221236
86473,-14001.657859407,83407.563527999,-561.386221236
86474,-14515.178351385,83319.731600123,-561.386221236
86475,-15028.148060529,83228.738079824,-561.386221236
86476,-15540.547522048,83134.586419877,-561.386221236
86477,-16052.357292789,83037.280192897,-561.386221236
86478,-16563.557951977,82936.823091197,-561.386221236
86479,-17074.130101946,82833.218926653,-561.386221236
86480,-17584.054368884,82726.471630556,-561.386221236
86481,-18093.311403558,82616.585253464,-561.386221236
86482,-18601.881882057,82503.563965050,-561.386221236
86483,-19109.746506520,82387.412053939,-561.386221236
86484,-19616.886005870,82268.133927553,-561.386221236
86485,-20123.281136546,82145.734111934,-561.386221236
86486,-20628.912683230,82020.217251582,-561.386221236
86487,-21133.761459582,81891.588109271,-561.386221236
86488,-21637.808308962,81759.851565874,-561.386221236
86489,-22141.034105158,81625.012620172,-561.386221236
86490,-22643.419753117,81487.076388672,-561.386221236
86491,-23144.946189662,81346.048105404,-561.386221236
86492,-23645.594384222,81201.933121730,-561.386221236
86493,-24145.345339550,81054.736906136,-561.386221236
86494,-24644.180092443,80904.465044028,-561.386221236
86495,-25142.079714466,80751.123237516,-561.386221236
86496,-25639.025312668,80594.717305202,-561.386221236
86497,-26134.998030298,80435.253181956,-561.386221236
86498,-26629.979047520,80272.736918693,-561.386221236
86499,-27123.949582131,80107.174682141,-561.386221236
86500,-27616.890890269,79938.572754610,-561.386221236
86501,-28108.784267126,79766.937533750,-561.386221236
86502,-28599.611047660,79592.275532313,-561.386221236
86503,-29089.352607300,79414.593377900,-561.386221236
86504,-29577.990362654,79233.897812715,-561.386221236
86505,-30065.505772216,79050.195693306,-561.386221236
86506,-30551.880337065,78863.493990304,-561.386221236
86507,-31037.095601571,78673.799788163,-561.386221236
86508,-31521.133154094,78481.120284887,-561.386221236
86509,-32003.974627683,78285.462791758,-561.386221236
86510,-32485.601700773,78086.834733057,-561.386221236
86511,-32965.996097877,77885.243645788,-561.386221236
86512,-33445.139590286,77680.697179385,-561.386221236
86513,-33923.013996754,77473.203095426,-561.386221236
86514,-34399.601184193,77262.769267336,-561.386221236
86515,-34874.883068357,77049.403680090,-561.386221236
86516,-35348.841614532,76833.114429911,-561.386221236
86517,-35821.458838218,76613.909723959,-561.386221236
86518,-36292.716805810,76391.797880023,-561.386221236
86519,-36762.597635282,76166.787326205,-561.386221236
86520,-37231.083496865,75938.886600598,-561.386221236
86521,-37698.156613721,75708.104350964,-561.386221236
86522,-38163.799262619,75474.449334405,-561.386221236
86523,-38627.993774607,75237.930417031,-561.386221236
86524,-39090.722535684,74998.556573625,-561.386221236
86525,-39551.967987469,74756.336887299,-561.386221236
86526,-40011.712627861,74511.280549152,-561.386221236
86527,-40469.939011713,74263.396857923,-561.386221236
86528,-40926.629751485,74012.695219631,-561.386221236
86529,-41381.767517908,73759.185147227,-561.386221236
86530,-41835.335040644,73502.876260226,-561.386221236
86531,-42287.315108934,73243.778284348,-561.386221236
86532,-42737.690572258,72981.901051144,-561.386221236
86533,-43186.444340984,72717.254497624,-561.386221236
86534,-43633.559387013,72449.848665881,-561.386221236
86535,-44079.018744430,72179.693702712,-561.386221236
86536,-44522.805510145,71906.799859227,-561.386221236
