time_s,cell_idx,snr_mrc_dB,n_sats
713.000000,8,-25.1569,3
713.000000,9,-28.9946,3
713.000000,10,-28.0881,3
713.000000,11,-24.1919,3
713.000000,12,-23.4759,3
713.000000,13,-24.0453,3
713.000000,14,-27.9654,3
713.000000,15,-28.4581,3
713.000000,16,-24.1543,3
713.000000,17,-23.2844,3
713.000000,18,-23.6901,3
713.000000,19,-27.4820,3
713.000000,20,-28.9444,3
713.000000,21,-24.2225,3
713.000000,22,-23.1429,3
713.000000,23,-23.4219,3
713.000000,24,-27.1092,3
714.000000,0,-29.1724,3
714.000000,1,-26.1823,3
714.000000,2,-25.0484,3
714.000000,3,-26.8610,3
714.000000,4,-30.7299,3
714.000000,5,-28.2934,3
714.000000,6,-25.1246,3
714.000000,7,-23.8640,3
714.000000,8,-25.3428,3
714.000000,9,-29.0975,3
714.000000,10,-28.0748,3
714.000000,11,-24.2862,3
714.000000,12,-23.4619,3
714.000000,13,-24.1590,3
714.000000,14,-27.9614,3
714.000000,15,-28.4118,3
714.000000,16,-24.2091,3
714.000000,17,-23.3172,3
714.000000,18,-23.7358,3
714.000000,19,-27.4603,3
714.000000,20,-28.8580,3
714.000000,21,-24.2185,3
714.000000,22,-23.1800,3
714.000000,23,-23.4564,3
714.000000,24,-27.0631,3
715.000000,0,-29.3716,3
715.000000,1,-26.4412,3
715.000000,2,-25.3628,3
715.000000,3,-27.0838,3
715.000000,4,-30.8786,3
715.000000,5,-28.4313,3
715.000000,6,-25.3450,3
715.000000,7,-24.0442,3
715.000000,8,-25.5568,3
715.000000,9,-29.2190,3
715.000000,10,-28.0936,3
715.000000,11,-24.4269,3
715.000000,12,-23.4651,3
715.000000,13,-24.3193,3
715.000000,14,-27.9924,3
715.000000,15,-28.3999,3
715.000000,16,-24.2184,3
715.000000,17,-23.3409,3
715.000000,18,-23.6956,3
715.000000,19,-27.3597,3
715.000000,20,-28.8069,3
715.000000,21,-24.2778,3
715.000000,22,-23.1721,3
715.000000,23,-23.5011,3
715.000000,24,-27.0500,3
716.000000,0,-29.5621,3
716.000000,1,-26.7154,3
716.000000,2,-25.6994,3
716.000000,3,-27.3253,3
716.000000,4,-31.0219,3
716.000000,5,-28.5858,3
716.000000,6,-25.5956,3
716.000000,7,-24.2614,3
716.000000,8,-25.8025,3
716.000000,9,-29.3503,3
716.000000,10,-28.1419,3
716.000000,11,-24.6078,3
716.000000,12,-23.5169,3
716.000000,13,-24.5229,3
716.000000,14,-28.0436,3
716.000000,15,-28.3296,3
716.000000,16,-24.2034,3
716.000000,17,-23.3632,3
716.000000,18,-23.7112,3
716.000000,19,-27.2888,3
716.000000,20,-28.7894,3
716.000000,21,-24.2781,3
716.000000,22,-23.2291,3
716.000000,23,-23.4709,3
716.000000,24,-26.9544,3
717.000000,0,-29.6962,3
717.000000,1,-26.9995,3
717.000000,2,-26.0527,3
717.000000,3,-27.5804,3
717.000000,4,-31.1355,3
717.000000,5,-28.7522,3
717.000000,6,-25.8723,3
717.000000,7,-24.5124,3
717.000000,8,-26.0316,3
717.000000,9,-29.4957,3
717.000000,10,-28.2167,3
717.000000,11,-24.8281,3
717.000000,12,-23.6140,3
717.000000,13,-24.7360,3
717.000000,14,-28.1244,3
717.000000,15,-28.2793,3
717.000000,16,-24.2403,3
717.000000,17,-23.4005,3
717.000000,18,-23.7793,3
717.000000,19,-27.2557,3
717.000000,20,-28.7170,3
717.000000,21,-24.2703,3
717.000000,22,-23.2703,3
717.000000,23,-23.5023,3
717.000000,24,-26.9010,3
718.000000,0,-29.7939,3
718.000000,1,-27.2873,3
718.000000,2,-26.4162,3
718.000000,3,-27.8436,3
718.000000,4,-31.1859,3
718.000000,5,-28.9251,3
718.000000,6,-26.1259,3
718.000000,7,-24.7939,3
718.000000,8,-26.2351,3
718.000000,9,-29.6500,3
718.000000,10,-28.3149,3
718.000000,11,-25.0844,3
718.000000,12,-23.7537,3
718.000000,13,-24.9172,3
718.000000,14,-28.2315,3
718.000000,15,-28.2598,3
718.000000,16,-24.3257,3
718.000000,17,-23.4290,3
718.000000,18,-23.8966,3
718.000000,19,-27.2600,3
718.000000,20,-28.6671,3
718.000000,21,-24.3191,3
718.000000,22,-23.2591,3
718.000000,23,-23.5683,3
718.000000,24,-26.8904,3
719.000000,0,-29.6169,3
719.000000,1,-26.9668,3
719.000000,2,-26.3523,3
719.000000,3,-28.1085,3
719.000000,4,-31.2317,3
719.000000,5,-29.0988,3
719.000000,6,-26.3647,3
719.000000,7,-25.1022,3
719.000000,8,-26.4615,3
719.000000,9,-29.8078,3
719.000000,10,-28.4328,3
719.000000,11,-25.3452,3
719.000000,12,-23.9331,3
719.000000,13,-25.1332,3
719.000000,14,-28.3614,3
719.000000,15,-28.2695,3
719.000000,16,-24.4564,3
719.000000,17,-23.4505,3
719.000000,18,-24.0599,3
719.000000,19,-27.2993,3
719.000000,20,-28.6476,3
719.000000,21,-24.3443,3
719.000000,22,-23.3044,3
719.000000,23,-23.5329,3
719.000000,24,-26.8037,3
720.000000,0,-29.3939,3
720.000000,1,-26.6672,3
720.000000,2,-26.0171,3
720.000000,3,-27.8821,3
720.000000,4,-31.1726,3
720.000000,5,-29.2674,3
720.000000,6,-26.6185,3
720.000000,7,-25.4324,3
720.000000,8,-26.7065,3
720.000000,9,-29.9628,3
720.000000,10,-28.5667,3
720.000000,11,-25.5807,3
720.000000,12,-24.1494,3
720.000000,13,-25.3807,3
720.000000,14,-28.5100,3
720.000000,15,-28.3060,3
720.000000,16,-24.6292,3
720.000000,17,-23.5019,3
720.000000,18,-24.2664,3
720.000000,19,-27.3710,3
720.000000,20,-28.5944,3
720.000000,21,-24.3256,3
720.000000,22,-23.3604,3
720.000000,23,-23.5533,3
720.000000,24,-26.7497,3
721.000000,0,-29.1514,3
721.000000,1,-26.3960,3
721.000000,2,-25.7158,3
721.000000,3,-27.6104,3
721.000000,4,-30.9139,3
721.000000,5,-29.4248,3
721.000000,6,-26.8821,3
721.000000,7,-25.7784,3
721.000000,8,-26.9656,3
721.000000,9,-30.0661,3
721.000000,10,-28.7124,3
721.000000,11,-25.8416,3
721.000000,12,-24.3997,3
721.000000,13,-25.5787,3
721.000000,14,-28.6729,3
721.000000,15,-28.3669,3
721.000000,16,-24.8409,3
721.000000,17,-23.5983,3
721.000000,18,-24.4453,3
721.000000,19,-27.4723,3
721.000000,20,-28.5419,3
721.000000,21,-24.3577,3
721.000000,22,-23.3553,3
721.000000,23,-23.6261,3
721.000000,24,-26.7355,3
722.000000,0,-28.9195,3
722.000000,1,-26.1538,3
722.000000,2,-25.4486,3
722.000000,3,-27.3619,3
722.000000,4,-30.6509,3
722.000000,5,-29.5159,3
722.000000,6,-27.1497,3
722.000000,7,-26.1353,3
722.000000,8,-27.2336,3
722.000000,9,-30.1418,3
722.000000,10,-28.8653,3
722.000000,11,-26.1231,3
722.000000,12,-24.6810,3
722.000000,13,-25.7888,3
722.000000,14,-28.8451,3
722.000000,15,-28.4495,3
722.000000,16,-25.0880,3
722.000000,17,-23.7353,3
722.000000,18,-24.6325,3
722.000000,19,-27.6001,3
722.000000,20,-28.5170,3
722.000000,21,-24.4375,3
722.000000,22,-23.3826,3
722.000000,23,-23.7484,3
722.000000,24,-26.7589,3
723.000000,0,-28.7005,3
723.000000,1,-25.9406,3
723.000000,2,-25.2148,3
723.000000,3,-27.0994,3
723.000000,4,-30.3891,3
723.000000,5,-29.4563,3
723.000000,6,-26.9612,3
723.000000,7,-26.1912,3
723.000000,8,-27.5047,3
723.000000,9,-30.2134,3
723.000000,10,-29.0206,3
723.000000,11,-26.3570,3
723.000000,12,-24.9893,3
723.000000,13,-26.0219,3
723.000000,14,-29.0214,3
723.000000,15,-28.5508,3
723.000000,16,-25.3667,3
723.000000,17,-23.9121,3
723.000000,18,-24.8548,3
723.000000,19,-27.7509,3
723.000000,20,-28.5184,3
723.000000,21,-24.5620,3
723.000000,22,-23.4581,3
723.000000,23,-23.9171,3
723.000000,24,-26.8179,3
724.000000,0,-28.4962,3
724.000000,1,-25.7513,3
724.000000,2,-25.0131,3
724.000000,3,-26.8392,3
724.000000,4,-30.1330,3
724.000000,5,-29.2644,3
724.000000,6,-26.6821,3
724.000000,7,-25.8756,3
724.000000,8,-27.3660,3
724.000000,9,-30.2200,3
724.000000,10,-29.1731,3
724.000000,11,-26.5938,3
724.000000,12,-25.3191,3
724.000000,13,-26.2741,3
724.000000,14,-29.1941,3
724.000000,15,-28.6674,3
724.000000,16,-25.6210,3
724.000000,17,-24.1253,3
724.000000,18,-25.0870,3
724.000000,19,-27.9210,3
724.000000,20,-28.5443,3
724.000000,21,-24.7280,3
724.000000,22,-23.5075,3
724.000000,23,-24.1195,3
724.000000,24,-26.9100,3
725.000000,0,-28.2499,3
725.000000,1,-25.5892,3
725.000000,2,-24.8425,3
725.000000,3,-26.6059,3
725.000000,4,-29.8860,3
725.000000,5,-29.0689,3
725.000000,6,-26.4268,3
725.000000,7,-25.5899,3
725.000000,8,-27.1195,3
725.000000,9,-30.0131,3
725.000000,10,-29.3175,3
725.000000,11,-26.8403,3
725.000000,12,-25.6671,3
725.000000,13,-26.5409,3
725.000000,14,-29.2977,3
725.000000,15,-28.7957,3
725.000000,16,-25.8716,3
725.000000,17,-24.3714,3
725.000000,18,-25.2804,3
725.000000,19,-28.1061,3
725.000000,20,-28.5927,3
725.000000,21,-24.9324,3
725.000000,22,-23.6021,3
725.000000,23,-24.2761,3
725.000000,24,-27.0327,3
726.000000,0,-28.0178,3
726.000000,1,-25.4539,3
726.000000,2,-24.7015,3
726.000000,3,-26.3995,3
726.000000,4,-29.6508,3
726.000000,5,-28.8785,3
726.000000,6,-26.1967,3
726.000000,7,-25.3351,3
726.000000,8,-26.8927,3
726.000000,9,-29.7885,3
726.000000,10,-29.4325,3
726.000000,11,-27.0911,3
726.000000,12,-26.0273,3
726.000000,13,-26.8173,3
726.000000,14,-29.4010,3
726.000000,15,-28.9316,3
726.000000,16,-26.1429,3
726.000000,17,-24.6483,3
726.000000,18,-25.5010,3
726.000000,19,-28.3013,3
726.000000,20,-28.6614,3
726.000000,21,-25.1720,3
726.000000,22,-23.7393,3
726.000000,23,-24.4716,3
726.000000,24,-27.1828,3
727.000000,0,-27.8717,3
727.000000,1,-25.4419,3
727.000000,2,-24.6958,3
727.000000,3,-26.2167,3
727.000000,4,-29.4294,3
727.000000,5,-28.6957,3
727.000000,6,-25.9925,3
727.000000,7,-25.1113,3
727.000000,8,-26.6865,3
727.000000,9,-29.5625,3
727.000000,10,-29.4334,3
727.000000,11,-26.9967,3
727.000000,12,-26.1737,3
727.000000,13,-27.0977,3
727.000000,14,-29.5004,3
727.000000,15,-29.0708,3
727.000000,16,-26.4154,3
727.000000,17,-24.9524,3
727.000000,18,-25.7454,3
727.000000,19,-28.5015,3
727.000000,20,-28.7478,3
727.000000,21,-25.4431,3
727.000000,22,-23.9133,3
727.000000,23,-24.7032,3
727.000000,24,-27.3572,3
728.000000,0,-27.6807,3
728.000000,1,-25.3250,3
728.000000,2,-24.6105,3
728.000000,3,-26.1056,3
728.000000,4,-29.2836,3
728.000000,5,-28.5029,3
728.000000,6,-25.8141,3
728.000000,7,-24.9179,3
728.000000,8,-26.4580,3
728.000000,9,-29.3398,3
728.000000,10,-29.2728,3
728.000000,11,-26.7351,3
728.000000,12,-25.8652,3
728.000000,13,-27.0171,3
728.000000,14,-29.5470,3
728.000000,15,-29.2089,3
728.000000,16,-26.6418,3
728.000000,17,-25.2799,3
728.000000,18,-26.0098,3
728.000000,19,-28.6718,3
728.000000,20,-28.8489,3
728.000000,21,-25.7395,3
728.000000,22,-24.1243,3
728.000000,23,-24.9083,3
728.000000,24,-27.5522,3
729.000000,0,-27.5084,3
729.000000,1,-25.2046,3
729.000000,2,-24.5499,3
729.000000,3,-25.9270,3
729.000000,4,-29.0966,3
729.000000,5,-28.2850,3
729.000000,6,-25.6610,3
729.000000,7,-24.7540,3
729.000000,8,-26.2411,3
729.000000,9,-29.1237,3
729.000000,10,-29.1107,3
729.000000,11,-26.4936,3
729.000000,12,-25.5845,3
729.000000,13,-26.7832,3
729.000000,14,-29.3908,3
729.000000,15,-29.3412,3
729.000000,16,-26.8782,3
729.000000,17,-25.6257,3
729.000000,18,-26.2901,3
729.000000,19,-28.8043,3
729.000000,20,-28.9614,3
729.000000,21,-25.9810,3
729.000000,22,-24.3694,3
729.000000,23,-25.1137,3
729.000000,24,-27.7634,3
730.000000,0,-27.3549,3
730.000000,1,-25.1079,3
730.000000,2,-24.5125,3
730.000000,3,-25.7739,3
730.000000,4,-28.9256,3
730.000000,5,-28.0793,3
730.000000,6,-25.5326,3
730.000000,7,-24.6185,3
730.000000,8,-26.0488,3
730.000000,9,-28.9171,3
730.000000,10,-28.9500,3
730.000000,11,-26.2742,3
730.000000,12,-25.3333,3
730.000000,13,-26.5676,3
730.000000,14,-29.1923,3
730.000000,15,-29.4632,3
730.000000,16,-27.1197,3
730.000000,17,-25.9844,3
730.000000,18,-26.5813,3
730.000000,19,-28.9368,3
730.000000,20,-29.0819,3
730.000000,21,-26.2430,3
730.000000,22,-24.6455,3
730.000000,23,-25.3476,3
730.000000,24,-27.9863,3
731.000000,0,-27.2200,3
731.000000,1,-25.0338,3
731.000000,2,-24.4972,3
731.000000,3,-25.6453,3
731.000000,4,-28.7709,3
731.000000,5,-27.9483,3
731.000000,6,-25.5216,3
731.000000,7,-24.5102,3
731.000000,8,-25.8812,3
731.000000,9,-28.7222,3
731.000000,10,-28.7934,3
731.000000,11,-26.0780,3
731.000000,12,-25.1119,3
731.000000,13,-26.3723,3
731.000000,14,-28.9905,3
731.000000,15,-29.5041,3
731.000000,16,-27.0933,3
731.000000,17,-26.1920,3
731.000000,18,-26.8779,3
731.000000,19,-29.0656,3
731.000000,20,-29.2065,3
731.000000,21,-26.5208,3
731.000000,22,-24.9492,3
731.000000,23,-25.6067,3
731.000000,24,-28.2154,3
732.000000,0,-27.1032,3
732.000000,1,-24.9811,3
732.000000,2,-24.5027,3
732.000000,3,-25.5365,3
732.000000,4,-28.6323,3
732.000000,5,-27.7757,3
732.000000,6,-25.3834,3
732.000000,7,-24.5346,3
732.000000,8,-25.8244,3
732.000000,9,-28.5988,3
732.000000,10,-28.6031,3
732.000000,11,-25.9055,3
732.000000,12,-24.9201,3
732.000000,13,-26.1984,3
732.000000,14,-28.7901,3
732.000000,15,-29.3702,3
732.000000,16,-26.8490,3
732.000000,17,-25.8837,3
732.000000,18,-26.8346,3
732.000000,19,-29.1453,3
732.000000,20,-29.3278,3
732.000000,21,-26.7657,3
732.000000,22,-25.2765,3
732.000000,23,-25.8876,3
732.000000,24,-28.3860,3
733.000000,0,-27.0042,3
733.000000,1,-24.9218,3
733.000000,2,-24.5216,3
733.000000,3,-25.4456,3
733.000000,4,-28.5098,3
733.000000,5,-27.6186,3
733.000000,6,-25.2673,3
733.000000,7,-24.4774,3
733.000000,8,-25.6485,3
733.000000,9,-28.4348,3
733.000000,10,-28.4078,3
733.000000,11,-25.7564,3
733.000000,12,-24.7573,3
733.000000,13,-25.9837,3
733.000000,14,-28.5948,3
733.000000,15,-29.2327,3
733.000000,16,-26.6217,3
733.000000,17,-25.6025,3
733.000000,18,-26.5973,3
733.000000,19,-29.0081,3
733.000000,20,-29.4374,3
733.000000,21,-26.9919,3
733.000000,22,-25.6229,3
733.000000,23,-26.1826,3
733.000000,24,-28.5497,3
734.000000,0,-26.9222,3
734.000000,1,-24.8561,3
734.000000,2,-24.5237,3
734.000000,3,-25.3763,3
734.000000,4,-28.4009,3
734.000000,5,-27.4774,3
734.000000,6,-25.1721,3
734.000000,7,-24.4432,3
734.000000,8,-25.4973,3
734.000000,9,-28.2854,3
734.000000,10,-28.2211,3
734.000000,11,-25.6305,3
734.000000,12,-24.6225,3
734.000000,13,-25.7921,3
734.000000,14,-28.4076,3
734.000000,15,-29.0946,3
734.000000,16,-26.4093,3
734.000000,17,-25.3502,3
734.000000,18,-26.3756,3
734.000000,19,-28.8418,3
734.000000,20,-29.5381,3
734.000000,21,-27.2234,3
734.000000,22,-25.9826,3
734.000000,23,-26.4839,3
734.000000,24,-28.7140,3
735.000000,0,-26.8568,3
735.000000,1,-24.8103,3
735.000000,2,-24.5440,3
735.000000,3,-25.3273,3
735.000000,4,-28.2998,3
735.000000,5,-27.3524,3
735.000000,6,-25.0972,3
735.000000,7,-24.4307,3
735.000000,8,-25.3699,3
735.000000,9,-28.1469,3
735.000000,10,-28.1008,3
735.000000,11,-25.5911,3
735.000000,12,-24.5145,3
735.000000,13,-25.6248,3
735.000000,14,-28.2308,3
735.000000,15,-28.9477,3
735.000000,16,-26.2170,3
735.000000,17,-25.1274,3
735.000000,18,-26.1751,3
735.000000,19,-28.6530,3
735.000000,20,-29.6016,3
735.000000,21,-27.2378,3
735.000000,22,-26.2292,3
735.000000,23,-26.7913,3
735.000000,24,-28.8655,3
736.000000,0,-26.8072,3
736.000000,1,-24.7833,3
736.000000,2,-24.5817,3
736.000000,3,-25.2975,3
736.000000,4,-28.2139,3
736.000000,5,-27.2435,3
736.000000,6,-25.0430,3
736.000000,7,-24.4386,3
736.000000,8,-25.2653,3
736.000000,9,-28.0174,3
736.000000,10,-27.9414,3
736.000000,11,-25.4532,3
736.000000,12,-24.5392,3
736.000000,13,-25.5739,3
736.000000,14,-28.1174,3
736.000000,15,-28.7664,3
736.000000,16,-26.0465,3
736.000000,17,-24.9340,3
736.000000,18,-25.9968,3
736.000000,19,-28.4643,3
736.000000,20,-29.4776,3
736.000000,21,-26.9997,3
736.000000,22,-25.9215,3
736.000000,23,-26.7562,3
736.000000,24,-28.9733,3
737.000000,0,-26.7727,3
737.000000,1,-24.7742,3
737.000000,2,-24.6139,3
737.000000,3,-25.2859,3
737.000000,4,-28.1426,3
737.000000,5,-27.1505,3
737.000000,6,-24.9572,3
737.000000,7,-24.4660,3
737.000000,8,-25.1825,3
737.000000,9,-27.9036,3
737.000000,10,-27.7951,3
737.000000,11,-25.3378,3
737.000000,12,-24.4824,3
737.000000,13,-25.4464,3
737.000000,14,-27.9593,3
737.000000,15,-28.5884,3
737.000000,16,-25.8980,3
737.000000,17,-24.7694,3
737.000000,18,-25.8289,3
737.000000,19,-28.2691,3
737.000000,20,-29.3494,3
737.000000,21,-26.7766,3
737.000000,22,-25.6395,3
737.000000,23,-26.5145,3
737.000000,24,-28.8447,3
738.000000,0,-26.7528,3
738.000000,1,-24.7819,3
738.000000,2,-24.6333,3
738.000000,3,-25.2913,3
738.000000,4,-28.0853,3
738.000000,5,-27.0731,3
738.000000,6,-24.8901,3
738.000000,7,-24.5094,3
738.000000,8,-25.1203,3
738.000000,9,-27.8051,3
738.000000,10,-27.6626,3
738.000000,11,-25.2443,3
738.000000,12,-24.4484,3
738.000000,13,-25.3040,3
738.000000,14,-27.8158,3
738.000000,15,-28.4091,3
738.000000,16,-25.7714,3
738.000000,17,-24.6328,3
738.000000,18,-25.6431,3
738.000000,19,-28.0815,3
738.000000,20,-29.2194,3
738.000000,21,-26.5711,3
738.000000,22,-25.3845,3
738.000000,23,-26.2925,3
738.000000,24,-28.6923,3
739.000000,0,-26.7467,3
739.000000,1,-24.8055,3
739.000000,2,-24.6597,3
739.000000,3,-25.3128,3
739.000000,4,-28.0412,3
739.000000,5,-27.0110,3
739.000000,6,-24.8425,3
739.000000,7,-24.5315,3
739.000000,8,-25.0778,3
739.000000,9,-27.7216,3
739.000000,10,-27.5444,3
739.000000,11,-25.1710,3
739.000000,12,-24.4360,3
739.000000,13,-25.1845,3
739.000000,14,-27.6872,3
739.000000,15,-28.2889,3
739.000000,16,-25.6119,3
739.000000,17,-24.5230,3
739.000000,18,-25.4813,3
739.000000,19,-27.9049,3
739.000000,20,-29.0598,3
739.000000,21,-26.3850,3
739.000000,22,-25.1590,3
739.000000,23,-26.0921,3
739.000000,24,-28.4943,3
740.000000,0,-26.7537,3
740.000000,1,-24.8441,3
740.000000,2,-24.6727,3
740.000000,3,-25.3494,3
740.000000,4,-28.0098,3
740.000000,5,-26.9636,3
740.000000,6,-24.8135,3
740.000000,7,-24.5707,3
740.000000,8,-25.0539,3
740.000000,9,-27.6525,3
740.000000,10,-27.4407,3
740.000000,11,-25.0900,3
740.000000,12,-24.4443,3
740.000000,13,-25.0870,3
740.000000,14,-27.5737,3
740.000000,15,-28.1323,3
740.000000,16,-25.5601,3
740.000000,17,-24.5459,3
740.000000,18,-25.4365,3
740.000000,19,-27.8008,3
740.000000,20,-28.8863,3
740.000000,21,-26.2192,3
740.000000,22,-24.9630,3
740.000000,23,-25.9146,3
740.000000,24,-28.2973,3
741.000000,0,-26.7732,3
741.000000,1,-24.8968,3
741.000000,2,-24.7005,3
741.000000,3,-25.3390,3
741.000000,4,-27.9600,3
741.000000,5,-26.9304,3
741.000000,6,-24.8021,3
741.000000,7,-24.5802,3
741.000000,8,-25.0476,3
741.000000,9,-27.5975,3
741.000000,10,-27.3515,3
741.000000,11,-25.0002,3
741.000000,12,-24.4703,3
741.000000,13,-25.0108,3
741.000000,14,-27.4753,3
741.000000,15,-27.9871,3
741.000000,16,-25.4423,3
741.000000,17,-24.4874,3
741.000000,18,-25.3239,3
741.000000,19,-27.6546,3
741.000000,20,-28.7147,3
741.000000,21,-26.0742,3
741.000000,22,-24.7958,3
741.000000,23,-25.7604,3
741.000000,24,-28.1056,3
742.000000,0,-26.8045,3
742.000000,1,-24.9161,3
742.000000,2,-24.7422,3
742.000000,3,-25.3214,3
742.000000,4,-27.8930,3
742.000000,5,-26.9110,3
742.000000,6,-24.8074,3
742.000000,7,-24.6016,3
742.000000,8,-25.0577,3
742.000000,9,-27.5559,3
742.000000,10,-27.2768,3
742.000000,11,-24.9304,3
742.000000,12,-24.5138,3
742.000000,13,-24.9547,3
742.000000,14,-27.3917,3
742.000000,15,-27.8543,3
742.000000,16,-25.3456,3
742.000000,17,-24.4518,3
742.000000,18,-25.2172,3
742.000000,19,-27.5225,3
742.000000,20,-28.5478,3
742.000000,21,-25.9253,3
742.000000,22,-24.6567,3
742.000000,23,-25.6018,3
742.000000,24,-27.9224,3
743.000000,0,-26.7912,3
743.000000,1,-24.9152,3
743.000000,2,-24.7596,3
743.000000,3,-25.3161,3
743.000000,4,-27.8383,3
743.000000,5,-26.9047,3
743.000000,6,-24.8285,3
743.000000,7,-24.6386,3
743.000000,8,-25.0808,3
743.000000,9,-27.5271,3
743.000000,10,-27.2150,3
743.000000,11,-24.8797,3
743.000000,12,-24.5733,3
743.000000,13,-24.9180,3
743.000000,14,-27.3227,3
743.000000,15,-27.7343,3
743.000000,16,-25.2693,3
743.000000,17,-24.4380,3
743.000000,18,-25.1025,3
743.000000,19,-27.4053,3
743.000000,20,-28.4341,3
743.000000,21,-25.7623,3
743.000000,22,-24.5445,3
743.000000,23,-25.4415,3
743.000000,24,-27.7503,3
744.000000,0,-26.7803,3
744.000000,1,-24.9280,3
744.000000,2,-24.7827,3
744.000000,3,-25.3245,3
744.000000,4,-27.7951,3
744.000000,5,-26.9111,3
744.000000,6,-24.8645,3
744.000000,7,-24.6863,3
744.000000,8,-25.1185,3
744.000000,9,-27.5106,3
744.000000,10,-27.1627,3
744.000000,11,-24.8471,3
744.000000,12,-24.5883,3
744.000000,13,-24.8989,3
744.000000,14,-27.2680,3
744.000000,15,-27.6277,3
744.000000,16,-25.1608,3
744.000000,17,-24.4449,3
744.000000,18,-25.0098,3
744.000000,19,-27.3031,3
744.000000,20,-28.2868,3
744.000000,21,-25.7101,3
744.000000,22,-24.5652,3
744.000000,23,-25.4014,3
744.000000,24,-27.6548,3
745.000000,0,-26.7808,3
745.000000,1,-24.9538,3
745.000000,2,-24.8185,3
745.000000,3,-25.3458,3
745.000000,4,-27.7630,3
745.000000,5,-26.9295,3
745.000000,6,-24.9134,3
745.000000,7,-24.7154,3
745.000000,8,-25.1257,3
745.000000,9,-27.4875,3
745.000000,10,-27.1239,3
745.000000,11,-24.8318,3
745.000000,12,-24.5907,3
745.000000,13,-24.8947,3
745.000000,14,-27.2270,3
745.000000,15,-27.5345,3
745.000000,16,-25.0711,3
745.000000,17,-24.4714,3
745.000000,18,-24.9381,3
745.000000,19,-27.2159,3
745.000000,20,-28.1491,3
745.000000,21,-25.5931,3
745.000000,22,-24.5045,3
745.000000,23,-25.2914,3
745.000000,24,-27.5139,3
746.000000,0,-26.7922,3
746.000000,1,-24.9919,3
746.000000,2,-24.8413,3
746.000000,3,-25.3794,3
746.000000,4,-27.7415,3
746.000000,5,-26.9593,3
746.000000,6,-24.9449,3
746.000000,7,-24.7431,3
746.000000,8,-25.1101,3
746.000000,9,-27.4352,3
746.000000,10,-27.0981,3
746.000000,11,-24.8328,3
746.000000,12,-24.6097,3
746.000000,13,-24.9069,3
746.000000,14,-27.1994,3
746.000000,15,-27.4547,3
746.000000,16,-25.0010,3
746.000000,17,-24.5164,3
746.000000,18,-24.8848,3
746.000000,19,-27.1437,3
746.000000,20,-28.0223,3
746.000000,21,-25.4968,3
746.000000,22,-24.4669,3
746.000000,23,-25.2040,3
746.000000,24,-27.3877,3
747.000000,0,-26.8140,3
747.000000,1,-25.0416,3
747.000000,2,-24.8683,3
747.000000,3,-25.3862,3
747.000000,4,-27.7154,3
747.000000,5,-26.9630,3
747.000000,6,-24.9377,3
747.000000,7,-24.7544,3
747.000000,8,-25.1088,3
747.000000,9,-27.3947,3
747.000000,10,-27.0849,3
747.000000,11,-24.8493,3
747.000000,12,-24.6444,3
747.000000,13,-24.9347,3
747.000000,14,-27.1846,3
747.000000,15,-27.3882,3
747.000000,16,-24.9498,3
747.000000,17,-24.5775,3
747.000000,18,-24.8492,3
747.000000,19,-27.0862,3
747.000000,20,-27.9071,3
747.000000,21,-25.3931,3
747.000000,22,-24.4511,3
747.000000,23,-25.1133,3
747.000000,24,-27.2768,3
748.000000,0,-26.8455,3
748.000000,1,-25.0848,3
748.000000,2,-24.9067,3
748.000000,3,-25.3697,3
748.000000,4,-27.6597,3
748.000000,5,-26.9522,3
748.000000,6,-24.9439,3
748.000000,7,-24.7791,3
748.000000,8,-25.1209,3
748.000000,9,-27.3655,3
748.000000,10,-27.0837,3
748.000000,11,-24.8804,3
748.000000,12,-24.6939,3
748.000000,13,-24.9771,3
748.000000,14,-27.1821,3
748.000000,15,-27.3348,3
748.000000,16,-24.9165,3
748.000000,17,-24.6025,3
748.000000,18,-24.8321,3
748.000000,19,-27.0432,3
748.000000,20,-27.8039,3
748.000000,21,-25.2827,3
748.000000,22,-24.4562,3
748.000000,23,-25.0198,3
748.000000,24,-27.1814,3
749.000000,0,-26.8585,3
749.000000,1,-25.0847,3
749.000000,2,-24.9272,3
749.000000,3,-25.3645,3
749.000000,4,-27.6142,3
749.000000,5,-26.9514,3
749.000000,6,-24.9630,3
