time_s,frame_id,elevation_deg,user_id,beam_id,path_loss_dB,sinr_dB,snr_dB,beam_gain_dB
385.370000000,38537,89.997547754,120358,7,178.239464574,-3.853431978,-3.127041763,34.270461205
385.370000000,38537,89.997547754,120359,7,178.239464256,-4.376547324,-3.642166188,33.755336461
385.370000000,38537,89.997547754,120360,7,178.239463938,-4.938533987,-4.190275625,33.207226706
385.370000000,38537,89.997547754,120361,7,178.239463621,-5.543485714,-4.775314001,32.622188013
385.370000000,38537,89.997547754,120362,7,178.239463304,-6.196261996,-5.402038597,31.995463100
385.370000000,38537,89.997547754,120363,7,178.239462987,-6.902726956,-6.076261964,31.321239417
385.370000000,38537,89.997547754,120364,7,178.239462672,-7.670086500,-6.805191130,30.592309935
385.370000000,38537,89.997547754,120365,12,178.239462356,-8.127257632,-7.266617122,30.130883627
385.370000000,38537,89.997547754,120366,12,178.239462042,-7.634286867,-6.895704855,30.501795580
385.370000000,38537,89.997547754,120367,12,178.239461728,-7.165700154,-6.536591280,30.860908841
385.370000000,38537,89.997547754,120368,12,178.239461414,-6.722140819,-6.188933814,31.208565993
385.370000000,38537,89.997547754,120369,12,178.239461101,-6.304132192,-5.852415737,31.545083757
385.370000000,38537,89.997547754,120370,12,178.239460789,-5.912042884,-5.526743944,31.870755239
385.370000000,38537,89.997547754,120371,12,178.239460478,-5.546057408,-5.211646960,32.185851911
385.370000000,38537,89.997547754,120372,12,178.239460166,-5.206154274,-4.906873188,32.490625372
385.370000000,38537,89.997547754,120373,12,178.239459856,-4.892093216,-4.612189341,32.785308909
385.370000000,38537,89.997547754,120374,12,178.239459546,-4.603412508,-4.327379060,33.070118880
385.370000000,38537,89.997547754,120375,12,178.239459237,-4.339436448,-4.052241672,33.345255959
385.370000000,38537,89.997547754,120376,12,178.239458929,-4.099292243,-3.786591086,33.610906237
385.370000000,38537,89.997547754,120377,12,178.239458621,-3.881934752,-3.530254805,33.867242210
385.370000000,38537,89.997547754,120378,12,178.239458314,-3.686177006,-3.283073042,34.114423666
385.370000000,38537,89.997547754,120379,12,178.239458008,-3.510724149,-3.044897926,34.352598475
385.370000000,38537,89.997547754,120380,12,178.239457702,-3.354208452,-2.815592796,34.581903299
385.370000000,38537,89.997547754,120381,12,178.239457397,-3.215223306,-2.595031562,34.802464228
385.370000000,38537,89.997547754,120382,12,178.239457093,-3.092354498,-2.383098138,35.014397348
385.370000000,38537,89.997547754,120383,12,178.239456789,-2.984207594,-2.179685934,35.217809249
385.370000000,38537,89.997547754,120384,12,178.239456486,-2.889430736,-1.984697399,35.412797481
385.370000000,38537,89.997547754,120385,12,178.239456184,-2.806732615,-1.798043622,35.599450956
385.370000000,38537,89.997547754,120386,12,178.239455883,-2.734895754,-1.619643973,35.777850303
385.370000000,38537,89.997547754,120387,12,178.239455582,-2.672785490,-1.449425787,35.948068188
385.370000000,38537,89.997547754,120388,12,178.239455282,-2.619355197,-1.287324089,36.110169587
385.370000000,38537,89.997547754,120389,12,178.239454983,-2.573648382,-1.133281356,36.264212021
385.370000000,38537,89.997547754,120390,12,178.239454685,-2.534798291,-0.987247312,36.410245766
385.370000000,38537,89.997547754,120391,12,178.239454387,-2.502025623,-0.849178761,36.548314019
385.370000000,38537,89.997547754,120392,12,178.239454091,-2.474634887,-0.719039445,36.678453039
385.370000000,38537,89.997547754,120393,12,178.239453795,-2.452009868,-0.596799933,36.800692255
385.370000000,38537,89.997547754,120394,12,178.239453500,-2.433608567,-0.482437551,36.915054342
385.370000000,38537,89.997547754,120395,12,178.239453205,-2.418957924,-0.375936324,37.021555275
385.370000000,38537,89.997547754,120396,12,178.239452912,-2.407648561,-0.277286958,37.120204347
385.370000000,38537,89.997547754,120397,12,178.239452619,-2.399329687,-0.186486851,37.211004161
385.370000000,38537,89.997547754,120398,12,178.239452327,-2.393704332,-0.103540130,37.293950591
385.370000000,38537,89.997547754,120399,12,178.239452036,-2.390524947,-0.028457715,37.369032715
385.370000000,38537,89.997547754,120400,12,178.239451746,-2.389589454,0.038742578,37.436232717
385.370000000,38537,89.997547754,120401,12,178.239451457,-2.390737772,0.098035908,37.495525758
385.370000000,38537,89.997547754,120402,12,178.239451169,-2.393848814,0.149390245,37.546879807
385.370000000,38537,89.997547754,120403,12,178.239450881,-2.398837987,0.192766171,37.590255445
385.370000000,38537,89.997547754,120404,12,178.239450595,-2.405655171,0.228116641,37.625605629
385.370000000,38537,89.997547754,120405,12,178.239450309,-2.414283182,0.255386707,37.652875410
385.370000000,38537,89.997547754,120406,12,178.239450024,-2.424736705,0.274513195,37.672001613
385.370000000,38537,89.997547754,120407,12,178.239449740,-2.437061697,0.285424337,37.682912471
385.370000000,38537,89.997547754,120408,12,178.239449457,-2.451335243,0.288039347,37.685527198
385.370000000,38537,89.997547754,120409,12,178.239449175,-2.467665879,0.282267947,37.679755516
385.370000000,38537,89.997547754,120410,12,178.239448894,-2.486194365,0.268009823,37.665497111
385.370000000,38537,89.997547754,120411,12,178.239448614,-2.507094927,0.245154014,37.642641021
385.370000000,38537,89.997547754,120412,12,178.239448335,-2.530576955,0.213578222,37.611064950
385.370000000,38537,89.997547754,120413,12,178.239448057,-2.556887193,0.173148035,37.570634485
385.370000000,38537,89.997547754,120414,12,178.239447779,-2.586312396,0.123716053,37.521202225
385.370000000,38537,89.997547754,120415,12,178.239447503,-2.619182495,0.065120899,37.462606796
385.370000000,38537,89.997547754,120416,12,178.239447228,-2.655874263,-0.002813891,37.394671730
385.370000000,38537,89.997547754,120417,12,178.239446953,-2.696815485,-0.080281127,37.317204220
385.370000000,38537,89.997547754,120418,12,178.239446680,-2.742489641,-0.167491384,37.229993690
385.370000000,38537,89.997547754,120419,12,178.239446408,-2.793441078,-0.264674610,37.132810191
385.370000000,38537,89.997547754,120420,12,178.239446136,-2.850280662,-0.372081950,37.025402580
385.370000000,38537,89.997547754,120421,12,178.239445866,-2.913691847,-0.489987825,36.907496435
385.370000000,38537,89.997547754,120422,12,178.239445597,-2.984437114,-0.618692292,36.778791699
385.370000000,38537,89.997547754,120423,12,178.239445329,-3.063364662,-0.758523756,36.638959966
385.370000000,38537,89.997547754,120424,12,178.239445061,-3.151415250,-0.909842070,36.487641384
385.370000000,38537,89.997547754,120425,12,178.239444795,-3.249628993,-1.073042107,36.324441082
385.370000000,38537,89.997547754,120426,12,178.239444530,-3.359151926,-1.248557879,36.148925044
385.370000000,38537,89.997547754,120427,12,178.239444266,-3.481242090,-1.436867328,35.960615332
385.370000000,38537,89.997547754,120428,12,178.239444003,-3.617274861,-1.638497881,35.758984515
385.370000000,38537,89.997547754,120429,12,178.239443741,-3.768747251,-1.854032969,35.543449165
385.370000000,38537,89.997547754,120430,12,178.239443481,-3.937280921,-2.084119671,35.313362203
385.370000000,38537,89.997547754,120431,12,178.239443221,-4.124623695,-2.329477754,35.068003861
385.370000000,38537,89.997547754,120432,12,178.239442962,-4.332649504,-2.590910406,34.806570949
385.370000000,38537,89.997547754,120433,12,178.239442705,-4.563356883,-2.869317070,34.528164028
385.370000000,38537,89.997547754,120434,12,178.239442448,-4.818866415,-3.165708870,34.231771971
385.370000000,38537,89.997547754,120435,12,178.239442193,-5.101417930,-3.481227310,33.916253276
385.370000000,38537,89.997547754,120436,12,178.239441939,-5.413368766,-3.817167087,33.580313246
385.370000000,38537,89.997547754,120437,12,178.239441686,-5.757195012,-4.175004173,33.222475906
385.370000000,38537,89.997547754,120438,12,178.239441434,-6.135498382,-4.556430686,32.841049141
385.370000000,38537,89.997547754,120439,12,178.239441183,-6.551022217,-4.963398615,32.434080961
385.370000000,38537,89.997547754,120440,12,178.239440934,-7.006681095,-5.398175250,31.999304077
385.370000000,38537,89.997547754,120441,12,178.239440685,-7.505609705,-5.863414276,31.534064803
385.370000000,38537,89.997547754,120442,12,178.239440438,-8.051238209,-6.362248180,31.035230652
385.370000000,38537,89.997547754,120443,16,178.239440192,-7.996174748,-6.330778235,31.066700351
385.370000000,38537,89.997547754,120444,16,178.239439947,-7.217954502,-5.667843466,31.729634875
385.370000000,38537,89.997547754,120445,16,178.239439703,-6.484607818,-5.043686600,32.353791496
385.370000000,38537,89.997547754,120446,16,178.239439461,-5.793078052,-4.454319717,32.943158137
385.370000000,38537,89.997547754,120447,16,178.239439220,-5.140918749,-3.896402311,33.501075302
385.370000000,38537,89.997547754,120448,16,178.239438980,-4.526138871,-3.367107832,34.030369541
385.370000000,38537,89.997547754,120449,16,178.239438741,-3.947080225,-2.864022980,34.533454154
385.370000000,38537,89.997547754,120450,16,178.239438503,-3.402318988,-2.385070534,35.012406362
385.370000000,38537,89.997547754,120451,16,178.239438267,-2.890586165,-1.928449434,35.469027226
385.370000000,38537,89.997547754,120452,16,178.239438031,-2.410703770,-1.492587653,35.904888771
385.370000000,38537,89.997547754,120453,16,178.239437798,-1.961534660,-1.076104750,36.321371441
385.370000000,38537,89.997547754,120454,16,178.239437565,-1.541944627,-0.677781774,36.719694184
385.370000000,38537,89.997547754,120455,16,178.239437333,-1.150775623,-0.296536885,37.100938842
385.370000000,38537,89.997547754,120456,16,178.239437103,-0.786829054,0.068594590,37.466070086
385.370000000,38537,89.997547754,120457,16,178.239436874,-0.448857974,0.418476582,37.815951850
385.370000000,38537,89.997547754,120458,16,178.239436647,-0.135566851,0.753885922,38.151360962
385.370000000,38537,89.997547754,120459,16,178.239436420,0.154382554,1.075523734,38.472998547
385.370000000,38537,89.997547754,120460,16,178.239436195,0.422360737,1.384025019,38.781499607
385.370000000,38537,89.997547754,120461,16,178.239435971,0.669756974,1.679966761,39.077441126
385.370000000,38537,89.997547754,120462,16,178.239435749,0.897964230,1.963874824,39.361348967
385.370000000,38537,89.997547754,120463,16,178.239435528,1.108363726,2.236229843,39.633703764
385.370000000,38537,89.997547754,120464,16,178.239435308,1.302310168,2.497472286,39.894945987
385.370000000,38537,89.997547754,120465,16,178.239435089,1.481118411,2.748006825,40.145480308
385.370000000,38537,89.997547754,120466,16,178.239434872,1.646052046,2.988206124,40.385679390
385.370000000,38537,89.997547754,120467,16,178.239434656,1.798314186,3.218414127,40.615887177
385.370000000,38537,89.997547754,120468,16,178.239434442,1.939040522,3.438948941,40.836421776
385.370000000,38537,89.997547754,120469,16,178.239434228,2.069294561,3.650105352,41.047577974
385.370000000,38537,89.997547754,120470,16,178.239434016,2.190064873,3.852157049,41.249629459
385.370000000,38537,89.997547754,120471,16,178.239433806,2.302264069,4.045358578,41.442830777
385.370000000,38537,89.997547754,120472,16,178.239433597,2.406729251,4.229947074,41.627419064
385.370000000,38537,89.997547754,120473,16,178.239433389,2.504223628,4.406143799,41.803615581
385.370000000,38537,89.997547754,120474,16,178.239433182,2.595439027,4.574155512,41.971627088
385.370000000,38537,89.997547754,120475,16,178.239432977,2.680999053,4.734175690,42.131647061
385.370000000,38537,89.997547754,120476,16,178.239432774,2.761462669,4.886385620,42.283856787
385.370000000,38537,89.997547754,120477,16,178.239432571,2.837328034,5.030955380,42.428426345
385.370000000,38537,89.997547754,120478,16,178.239432370,2.909036427,5.168044722,42.565515485
385.370000000,38537,89.997547754,120479,16,178.239432171,2.976976168,5.297803861,42.695274425
385.370000000,38537,89.997547754,120480,16,178.239431973,3.041486420,5.420374197,42.817844563
385.370000000,38537,89.997547754,120481,16,178.239431776,3.102860830,5.535888961,42.933359131
385.370000000,38537,89.997547754,120482,16,178.239431581,3.161350961,5.644473803,43.041943777
385.370000000,38537,89.997547754,120483,16,178.239431387,3.217169477,5.746247322,43.143717102
385.370000000,38537,89.997547754,120484,16,178.239431194,3.270493083,5.841321556,43.238791143
385.370000000,38537,89.997547754,120485,16,178.239431003,3.321465204,5.929802418,43.327271815
385.370000000,38537,89.997547754,120486,16,178.239430814,3.370198417,6.011790105,43.409259313
385.370000000,38537,89.997547754,120487,16,178.239430626,3.416776633,6.087379461,43.484848480
385.370000000,38537,89.997547754,120488,16,178.239430439,3.461257060,6.156660313,43.554129146
385.370000000,38537,89.997547754,120489,16,178.239430254,3.503671943,6.219717783,43.617186430
385.370000000,38537,89.997547754,120490,16,178.239430070,3.544030120,6.276632567,43.674101031
385.370000000,38537,89.997547754,120491,16,178.239429887,3.582318405,6.327481195,43.724949476
385.370000000,38537,89.997547754,120492,16,178.239429707,3.618502808,6.372336268,43.769804368
385.370000000,38537,89.997547754,120493,16,178.239429527,3.652529639,6.411266678,43.808734598
385.370000000,38537,89.997547754,120494,16,178.239429349,3.684326491,6.444337806,43.841805549
385.370000000,38537,89.997547754,120495,16,178.239429173,3.713803144,6.471611712,43.869079278
385.370000000,38537,89.997547754,120496,16,178.239428998,3.740852398,6.493147298,43.890614689
385.370000000,38537,89.997547754,120497,16,178.239428824,3.765350862,6.509000469,43.906467687
385.370000000,38537,89.997547754,120498,16,178.239428652,3.787159725,6.519224278,43.916691324
385.370000000,38537,89.997547754,120499,16,178.239428482,3.806125518,6.523869053,43.921335928
385.370000000,38537,89.997547754,120500,16,178.239428313,3.822080903,6.522982522,43.920449228
385.370000000,38537,89.997547754,120501,16,178.239428145,3.834845492,6.516609926,43.914076465
385.370000000,38537,89.997547754,120502,16,178.239427979,3.844226729,6.504794118,43.902260490
385.370000000,38537,89.997547754,120503,16,178.239427815,3.850020848,6.487575657,43.885041865
385.370000000,38537,89.997547754,120504,16,178.239427652,3.852013915,6.464992896,43.862458942
385.370000000,38537,89.997547754,120505,16,178.239427490,3.849982988,6.437082058,43.834547942
385.370000000,38537,89.997547754,120506,16,178.239427331,3.843697380,6.403877304,43.801343028
385.370000000,38537,89.997547754,120507,16,178.239427172,3.832920057,6.365410801,43.762876367
385.370000000,38537,89.997547754,120508,16,178.239427015,3.817409160,6.321712776,43.719178184
385.370000000,38537,89.997547754,120509,16,178.239426860,3.796919657,6.272811565,43.670276819
385.370000000,38537,89.997547754,120510,16,178.239426706,3.771205126,6.218733663,43.616198763
385.370000000,38537,89.997547754,120511,16,178.239426554,3.740019640,6.159503755,43.556968702
385.370000000,38537,89.997547754,120512,16,178.239426404,3.703119766,6.095144752,43.492609549
385.370000000,38537,89.997547754,120513,16,178.239426255,3.660266630,6.025677820,43.423142468
385.370000000,38537,89.997547754,120514,16,178.239426107,3.611228042,5.951122395,43.348586896
385.370000000,38537,89.997547754,120515,16,178.239425961,3.555780630,5.871496206,43.268960560
385.370000000,38537,89.997547754,120516,16,178.239425817,3.493711966,5.786815276,43.184279486
385.370000000,38537,89.997547754,120517,16,178.239425674,3.424822625,5.697093934,43.094558001
385.370000000,38537,89.997547754,120518,16,178.239425533,3.348928147,5.602344807,42.999808733
385.370000000,38537,89.997547754,120519,16,178.239425393,3.265860852,5.502578817,42.900042603
385.370000000,38537,89.997547754,120520,16,178.239425255,3.175471463,5.397805162,42.795268811
385.370000000,38537,89.997547754,120521,16,178.239425119,3.077630505,5.288031302,42.685494814
385.370000000,38537,89.997547754,120522,16,178.239424984,2.972229428,5.173262927,42.570726304
385.370000000,38537,89.997547754,120523,16,178.239424851,2.859181441,5.053503925,42.450967169
385.370000000,38537,89.997547754,120524,16,178.239424719,2.738422013,4.928756344,42.326219456
385.370000000,38537,89.997547754,120525,16,178.239424589,2.609909050,4.799020339,42.196483321
385.370000000,38537,89.997547754,120526,16,178.239424461,2.473622710,4.664294121,42.061756975
385.370000000,38537,89.997547754,120527,16,178.239424334,2.329564895,4.524573887,41.922036614
385.370000000,38537,89.997547754,120528,16,178.239424209,2.177758400,4.379853750,41.777316352
385.370000000,38537,89.997547754,120529,16,178.239424085,2.018245763,4.230125654,41.627588133
385.370000000,38537,89.997547754,120530,16,178.239423963,1.851087828,4.075379280,41.472841636
385.370000000,38537,89.997547754,120531,16,178.239423843,1.676362072,3.915601940,41.313064176
385.370000000,38537,89.997547754,120532,16,178.239423724,1.494160721,3.750778460,41.148240577
385.370000000,38537,89.997547754,120533,16,178.239423607,1.304588706,3.580891051,40.978353051
385.370000000,38537,89.997547754,120534,16,178.239423492,1.107761503,3.405919160,40.803381045
385.370000000,38537,89.997547754,120535,16,178.239423378,0.903802893,3.225839314,40.623301085
385.370000000,38537,89.997547754,120536,16,178.239423266,0.692842691,3.040624938,40.438086597
385.370000000,38537,89.997547754,120537,16,178.239423155,0.475014486,2.850246163,40.247707711
385.370000000,38537,89.997547754,120538,16,178.239423046,0.250453405,2.654669603,40.052131042
385.370000000,38537,89.997547754,120539,16,178.239422939,0.019293958,2.453858122,39.851319455
385.370000000,38537,89.997547754,120540,16,178.239422834,-0.218332037,2.247770569,39.645231796
385.370000000,38537,89.997547754,120541,16,178.239422730,-0.462297416,2.036361484,39.433822607
385.370000000,38537,89.997547754,120542,16,178.239422627,-0.712481516,1.819580780,39.217041801
385.370000000,38537,89.997547754,120543,16,178.239422527,-0.968771898,1.597373387,38.994834307
385.370000000,38537,89.997547754,120544,16,178.239422428,-1.231065938,1.369678863,38.767139685
385.370000000,38537,89.997547754,120545,16,178.239422331,-1.499272304,1.136430962,38.533891686
385.370000000,38537,89.997547754,120546,16,178.239422235,-1.773312315,0.897557155,38.295017783
385.370000000,38537,89.997547754,120547,16,178.239422141,-2.053121193,0.652978104,38.050438638
385.370000000,38537,89.997547754,120548,16,178.239422049,-2.338649234,0.402607078,37.800067521
385.370000000,38537,89.997547754,120549,16,178.239421959,-2.629862897,0.146349305,37.543809657
385.370000000,38537,89.997547754,120550,16,178.239421870,-2.926745846,-0.115898749,37.281561514
385.370000000,38537,89.997547754,120551,16,178.239421783,-3.229299956,-0.384250179,37.013209997
385.370000000,38537,89.997547754,120552,16,178.239421697,-3.537546310,-0.658828527,36.738631564
385.370000000,38537,89.997547754,120553,16,178.239421613,-3.851526206,-0.939768780,36.457691227
385.370000000,38537,89.997547754,120554,16,178.239421531,-4.171302203,-1.227218475,36.170241450
385.370000000,38537,89.997547754,120555,16,178.239421451,-4.496959232,-1.521338942,35.876120902
385.370000000,38537,89.997547754,120556,16,178.239421372,-4.828605808,-1.822306695,35.575153070
385.370000000,38537,89.997547754,120557,16,178.239421295,-5.166375353,-2.130315000,35.267144689
385.370000000,38537,89.997547754,120558,16,178.239421220,-5.510427698,-2.445575634,34.951883979
385.370000000,38537,89.997547754,120559,16,178.239421146,-5.860950764,-2.768320887,34.629138653
385.370000000,38537,89.997547754,120560,16,178.239421074,-6.218162507,-3.098805816,34.298653651
385.370000000,38537,89.997547754,120561,16,178.239421004,-6.582313133,-3.437310818,33.960148580
385.370000000,38537,89.997547754,120562,17,178.239420936,-6.852832850,-3.700379730,33.697079600
385.370000000,38537,89.997547754,120563,17,178.239420869,-6.622775855,-3.548465724,33.848993538
385.370000000,38537,89.997547754,120564,17,178.239420804,-6.402700819,-3.404386869,33.993072329
385.370000000,38537,89.997547754,120565,17,178.239420741,-6.192264530,-3.267758703,34.129700431
385.370000000,38537,89.997547754,120566,17,178.239420679,-5.991142822,-3.138222238,34.259236834
385.370000000,38537,89.997547754,120567,17,178.239420619,-5.799028288,-3.015441556,34.382017456
385.370000000,38537,89.997547754,120568,17,178.239420561,-5.615628346,-2.899101705,34.498357249
385.370000000,38537,89.997547754,120569,17,178.239420504,-5.440663609,-2.788906867,34.608552031
385.370000000,38537,89.997547754,120570,17,178.239420450,-5.273866511,-2.684578744,34.712880099
385.370000000,38537,89.997547754,120571,17,178.239420397,-5.114980173,-2.585855148,34.811603642
385.370000000,38537,89.997547754,120572,17,178.239420345,-4.963757467,-2.492488762,34.904969976
385.370000000,38537,89.997547754,120573,17,178.239420296,-4.819960254,-2.404246044,34.993212645
385.370000000,38537,89.997547754,120574,17,178.239420248,-4.683358781,-2.320906269,35.076552372
385.370000000,38537,89.997547754,120575,17,178.239420202,-4.553731203,-2.242260688,35.155197907
385.370000000,38537,89.997547754,120576,17,178.239420157,-4.430863230,-2.168111781,35.229346770
385.370000000,38537,89.997547754,120577,17,178.239420115,-4.314547868,-2.098272606,35.299185902
385.370000000,38537,89.997547754,120578,17,178.239420074,-4.204585243,-2.032566226,35.364892241
385.370000000,38537,89.997547754,120579,17,178.239420035,-4.100782502,-1.970825206,35.426633222
385.370000000,38537,89.997547754,120580,17,178.239419997,-4.002953769,-1.912891172,35.484567218
385.370000000,38537,89.997547754,120581,17,178.239419961,-3.910920159,-1.858614428,35.538843926
385.370000000,38537,89.997547754,120582,17,178.239419927,-3.824509824,-1.807853619,35.589604702
385.370000000,38537,89.997547754,120583,17,178.239419895,-3.743558038,-1.760475438,35.636982850
385.370000000,38537,89.997547754,120584,17,178.239419865,-3.667907306,-1.716354377,35.681103881
385.370000000,38537,89.997547754,120585,17,178.239419836,-3.597407489,-1.675372507,35.722085723
385.370000000,38537,89.997547754,120586,17,178.239419809,-3.531915952,-1.637419288,35.760038915
385.370000000,38537,89.997547754,120587,17,178.239419784,-3.471297709,-1.602391413,35.795066764
385.370000000,38537,89.997547754,120588,17,178.239419760,-3.415425583,-1.570192670,35.827265483
385.370000000,38537,89.997547754,120589,17,178.239419738,-3.364180360,-1.540733825,35.856724306
385.370000000,38537,89.997547754,120590,17,178.239419718,-3.317450948,-1.513932527,35.883525585
385.370000000,38537,89.997547754,120591,17,178.239419700,-3.275134526,-1.489713223,35.907744870
385.370000000,38537,89.997547754,120592,17,178.239419683,-3.237136689,-1.468007098,35.929450979
385.370000000,38537,89.997547754,120593,17,178.239419668,-3.203371585,-1.448752012,35.948706050
385.370000000,38537,89.997547754,120594,17,178.239419655,-3.173762042,-1.431892460,35.965565588
385.370000000,38537,89.997547754,120595,17,178.239419644,-3.148239685,-1.417379535,35.980078502
385.370000000,38537,89.997547754,120596,17,178.239419634,-3.126745039,-1.405170897,35.992287130
385.370000000,38537,89.997547754,120597,17,178.239419626,-3.109227620,-1.395230754,36.002227266
385.370000000,38537,89.997547754,120598,17,178.239419620,-3.095646015,-1.387529841,36.009928173
385.370000000,38537,89.997547754,120599,17,178.239419616,-3.085967948,-1.382045408,36.015412602
385.370000000,38537,89.997547754,120600,17,178.239419613,-3.080170325,-1.378761213,36.018696794
385.370000000,38537,89.997547754,120601,17,178.240765348,-3.592017522,-1.955142803,35.443660939
385.370000000,38537,89.997547754,120602,17,178.240765349,-3.593796921,-1.956149638,35.442654105
385.370000000,38537,89.997547754,120603,17,178.240765352,-3.599140071,-1.959173711,35.439630034
385.370000000,38537,89.997547754,120604,17,178.240765356,-3.608061372,-1.964225251,35.434578499
385.370000000,38537,89.997547754,120605,17,178.240765362,-3.620584800,-1.971321306,35.427482450
385.370000000,38537,89.997547754,120606,17,178.240765370,-3.636743874,-1.980485745,35.418318018
385.370000000,38537,89.997547754,120607,17,178.240765380,-3.656581608,-1.991749266,35.407054507
385.370000000,38537,89.997547754,120608,17,178.240765391,-3.680150456,-2.005149395,35.393654389
385.370000000,38537,89.997547754,120609,17,178.240765404,-3.707512234,-2.020730503,35.378073294
385.370000000,38537,89.997547754,120610,17,178.240765419,-3.738738039,-2.038543814,35.360259998
385.370000000,38537,89.997547754,120611,17,178.240765435,-3.773908152,-2.058647421,35.340156408
385.370000000,38537,89.997547754,120612,17,178.240765453,-3.813111928,-2.081106315,35.317697531
385.370000000,38537,89.997547754,120613,17,178.240765473,-3.856447685,-2.105992414,35.292811453
385.370000000,38537,89.997547754,120614,17,178.240765495,-3.904022572,-2.133384602,35.265419286
385.370000000,38537,89.997547754,120615,17,178.240765519,-3.955952436,-2.163368785,35.235435127
385.370000000,38537,89.997547754,120616,17,178.240765544,-4.012361684,-2.196037952,35.202765985
385.370000000,38537,89.997547754,120617,17,178.240765571,-4.073383138,-2.231492260,35.167311704
385.370000000,38537,89.997547754,120618,17,178.240765599,-4.139157888,-2.269839130,35.128964863
385.370000000,38537,89.997547754,120619,17,178.240765630,-4.209835145,-2.311193367,35.087610656
385.370000000,38537,89.997547754,120620,17,178.240765662,-4.285572105,-2.355677303,35.043126752
385.370000000,38537,89.997547754,120621,17,178.240765695,-4.366533809,-2.403420970,34.995383119
385.370000000,38537,89.997547754,120622,17,178.240765731,-4.452893027,-2.454562295,34.944241829
385.370000000,38537,89.997547754,120623,17,178.240765768,-4.544830148,-2.509247343,34.889556819
385.370000000,38537,89.997547754,120624,17,178.240765807,-4.642533107,-2.567630585,34.831173616
385.370000000,38537,89.997547754,120625,17,178.240765848,-4.746197325,-2.629875222,34.768929019
385.370000000,38537,89.997547754,120626,17,178.240765890,-4.856025705,-2.696153553,34.702650730
385.370000000,38537,89.997547754,120627,17,178.240765935,-4.972228655,-2.766647400,34.632156928
385.370000000,38537,89.997547754,120628,17,178.240765980,-5.095024186,-2.841548593,34.557255780
385.370000000,38537,89.997547754,120629,17,178.240766028,-5.224638062,-2.921059538,34.477744884
385.370000000,38537,89.997547754,120630,17,178.240766077,-5.361304041,-3.005393846,34.393410625
385.370000000,38537,89.997547754,120631,17,178.240766128,-5.505264204,-3.094777074,34.304027448
385.370000000,38537,89.997547754,120632,17,178.240766181,-5.656769395,-3.189447550,34.209357024
385.370000000,38537,89.997547754,120633,17,178.240766236,-5.816079793,-3.289657328,34.109147301
385.370000000,38537,89.997547754,120634,17,178.240766292,-5.983465626,-3.395673267,34.003131418
385.370000000,38537,89.997547754,120635,17,178.240766350,-6.159208063,-3.507778266,33.891026477
385.370000000,38537,89.997547754,120636,17,178.240766409,-6.343600301,-3.626272667,33.772532136
385.370000000,38537,89.997547754,120637,17,178.240766471,-6.536948874,-3.751475862,33.647329002
385.370000000,38537,89.997547754,120638,17,178.240766534,-6.739575233,-3.883728122,33.515076805
385.370000000,38537,89.997547754,120639,17,178.240766598,-6.951817616,-4.023392696,33.375412296
385.370000000,38537,89.997547754,120640,17,178.240766665,-7.174033270,-4.170858208,33.227946850
385.370000000,38537,89.997547754,120641,18,178.240766733,-6.913114381,-3.912676388,33.486128738
385.370000000,38537,89.997547754,120642,18,178.240766803,-6.548512115,-3.569492794,33.829312402
385.370000000,38537,89.997547754,120643,18,178.240766874,-6.190900895,-3.234304344,34.164500923
385.370000000,38537,89.997547754,120644,18,178.240766947,-5.840029351,-2.906834180,34.491971161
385.370000000,38537,89.997547754,120645,18,178.240767022,-5.495677857,-2.586830639,34.811974777
385.370000000,38537,89.997547754,120646,18,178.240767099,-5.157656292,-2.274064688,35.124740804
385.370000000,38537,89.997547754,120647,18,178.240767177,-4.825802080,-1.968327662,35.430477908
385.370000000,38537,89.997547754,120648,18,178.240767257,-4.499978477,-1.669429268,35.729376383
385.370000000,38537,89.997547754,120649,18,178.240767339,-4.180073065,-1.377195823,36.021609909
385.370000000,38537,89.997547754,120650,18,178.240767422,-3.865996398,-1.091468689,36.307337127
385.370000000,38537,89.997547754,120651,18,178.240767507,-3.557680787,-0.812102884,36.586703017
385.370000000,38537,89.997547754,120652,18,178.240767594,-3.255079176,-0.538965839,36.859840148
385.370000000,38537,89.997547754,120653,18,178.240767682,-2.958164097,-0.271936298,37.126869778
385.370000000,38537,89.997547754,120654,18,178.240767772,-2.666926658,-0.010903321,37.387902845
385.370000000,38537,89.997547754,120655,18,178.240767864,-2.381375561,0.244234597,37.643040855
385.370000000,38537,89.997547754,120656,18,178.240767958,-2.101536114,0.493570326,37.892376677
385.370000000,38537,89.997547754,120657,18,178.240768053,-1.827449221,0.737188813,38.135995259
385.370000000,38537,89.997547754,120658,18,178.240768149,-1.559170325,0.975167730,38.373974273
385.370000000,38537,89.997547754,120659,18,178.240768248,-1.296768299,1.207578052,38.606384693
385.370000000,38537,89.997547754,120660,18,178.240768348,-1.040324253,1.434484583,38.833291324
385.370000000,38537,89.997547754,120661,18,178.240768449,-0.789930256,1.655946426,39.054753269
385.370000000,38537,89.997547754,120662,18,178.240768553,-0.545687962,1.872017414,39.270824360
385.370000000,38537,89.997547754,120663,18,178.240768658,-0.307707118,2.082746495,39.481553546
385.370000000,38537,89.997547754,120664,18,178.240768764,-0.076103971,2.288178080,39.686985238
