time_s,sat_x_m,sat_y_m,sat_z_m,elevation_deg
704.700000000,-2366144.094398512,0.000000000,186149.008871390,4.498301676
704.800000000,-2366855.198636594,0.000000000,185892.363664889,4.490781126
704.900000000,-2367566.275037506,0.000000000,185635.641341147,4.483263136
705.000000000,-2368277.323592881,0.000000000,185378.841903185,4.475747705
705.100000000,-2368988.344294358,0.000000000,185121.965354021,4.468234830
705.200000000,-2369699.337133577,0.000000000,184865.011696679,4.460724508
705.300000000,-2370410.302102171,0.000000000,184607.980934178,4.453216738
705.400000000,-2371121.239191781,0.000000000,184350.873069544,4.445711517
705.500000000,-2371832.148394044,0.000000000,184093.688105799,4.438208843
705.600000000,-2372543.029700601,0.000000000,183836.426045969,4.430708715
705.700000000,-2373253.883103090,0.000000000,183579.086893079,4.423211129
705.800000000,-2373964.708593149,0.000000000,183321.670650155,4.415716084
705.900000000,-2374675.506162421,0.000000000,183064.177320226,4.408223577
706.000000000,-2375386.275802544,0.000000000,182806.606906319,4.400733607
706.100000000,-2376097.017505158,0.000000000,182548.959411465,4.393246171
706.200000000,-2376807.731261904,0.000000000,182291.234838693,4.385761266
706.300000000,-2377518.417064426,0.000000000,182033.433191033,4.378278892
706.400000000,-2378229.074904361,0.000000000,181775.554471521,4.370799045
706.500000000,-2378939.704773353,0.000000000,181517.598683187,4.363321723
706.600000000,-2379650.306663045,0.000000000,181259.565829064,4.355846925
706.700000000,-2380360.880565079,0.000000000,181001.455912189,4.348374647
706.800000000,-2381071.426471096,0.000000000,180743.268935597,4.340904889
706.900000000,-2381781.944372740,0.000000000,180485.004902324,4.333437648
707.000000000,-2382492.434261656,0.000000000,180226.663815409,4.325972921
707.100000000,-2383202.896129486,0.000000000,179968.245677888,4.318510706
707.200000000,-2383913.329967874,0.000000000,179709.750492803,4.311051003
707.300000000,-2384623.735768466,0.000000000,179451.178263192,4.303593807
707.400000000,-2385334.113522906,0.000000000,179192.528992098,4.296139117
